,x,ref_sensor,s57,s20,s05,s34,s22,s06,s31,s36,s35
34949,0.0,40,-66.0,-58.0,,-83.0,-70.0,-66.0,,-76.0,-85.0
34950,0.0,40,-58.0,-48.0,-68.0,-82.0,-62.0,-57.0,-73.0,-64.0,
34951,0.0,40,-57.0,-53.0,-75.0,,-76.0,-62.0,-58.0,-68.0,-82.0
34952,0.0,40,-54.0,,,,-70.0,,,,-70.0
34953,0.0,40,-53.0,,-66.0,,-68.0,-64.0,,-72.0,-74.0
34954,0.0,40,-66.0,-48.0,-76.0,,-78.0,-66.0,-66.0,-69.0,-79.0
34955,0.0,40,-58.0,,,,-74.0,-64.0,-64.0,-60.0,-70.0
34956,0.0,40,-57.0,-48.0,,,,-62.0,-73.0,-62.0,-80.0
34957,0.0,40,-71.0,-55.0,-59.0,,-73.0,-68.0,-70.0,-60.0,-71.0
34958,0.0,40,-60.0,,-75.0,-78.0,-62.0,-67.0,-65.0,,-77.0
34959,0.0,40,-56.0,-46.0,,,,-58.0,-73.0,,
34960,0.0,40,-59.0,-48.0,-68.0,,-65.0,-56.0,-68.0,-70.0,
34961,0.0,40,-63.0,-47.0,,,-67.0,-62.0,-79.0,,-71.0
34962,0.0,40,-53.0,-45.0,,,-69.0,-58.0,-66.0,-68.0,-82.0
34963,0.0,40,-69.0,,,,,,-70.0,,-85.0
34964,0.0,40,-74.0,-49.0,-70.0,,-66.0,-65.0,-69.0,,
34965,0.0,40,,-48.0,-81.0,,-64.0,-57.0,-69.0,-67.0,-83.0
34966,0.0,40,-53.0,-59.0,-56.0,-73.0,-69.0,,-60.0,-65.0,
34967,0.0,40,-68.0,,-59.0,-73.0,-69.0,,-63.0,-68.0,-70.0
34968,0.0,40,,,-70.0,,-65.0,-62.0,-69.0,-68.0,-79.0
34969,0.0,40,-58.0,,-73.0,,-67.0,-63.0,-63.0,-66.0,
34970,0.0,40,-58.0,-53.0,-75.0,-84.0,,-58.0,,,
34971,0.0,40,-64.0,-52.0,,,-65.0,-70.0,-65.0,-61.0,
34972,0.0,40,-52.0,-44.0,,-91.0,-74.0,-58.0,,,-82.0
34973,0.0,40,-57.0,-52.0,-72.0,,-58.0,-60.0,-65.0,,-79.0
34974,0.0,40,-52.0,-51.0,-65.0,,-62.0,-58.0,-62.0,-66.0,
34975,0.0,40,-57.0,-46.0,-71.0,-84.0,-62.0,-61.0,-73.0,-62.0,
34976,0.0,40,,-47.0,-71.0,,-73.0,-56.0,-63.0,-73.0,
34977,0.0,40,-53.0,-43.0,-69.0,,-67.0,-58.0,-62.0,,-87.0
34978,0.0,40,,-48.0,-72.0,-80.0,-62.0,-61.0,-73.0,-65.0,
34979,0.0,40,-67.0,-54.0,-67.0,,-66.0,-59.0,-64.0,,-81.0
34980,0.0,40,-58.0,,,,-66.0,-62.0,,-67.0,-77.0
34981,0.0,40,-59.0,-57.0,-51.0,,-76.0,-65.0,-58.0,,-78.0
34982,0.0,40,,-50.0,-68.0,,-73.0,-63.0,-64.0,-68.0,-82.0
34983,0.0,40,-58.0,-44.0,-73.0,,-61.0,-61.0,-70.0,-63.0,-78.0
34984,0.0,40,,-45.0,-74.0,-80.0,,,-69.0,-67.0,-76.0
34985,0.0,40,-54.0,-52.0,-70.0,,-66.0,-68.0,-66.0,,-78.0
34986,0.0,40,-50.0,-48.0,-68.0,-81.0,-69.0,-62.0,-68.0,,-81.0
34987,0.0,40,-58.0,-47.0,-55.0,,-76.0,-66.0,-66.0,,-72.0
34988,0.0,40,-56.0,-52.0,-71.0,,-63.0,,-77.0,-66.0,
34989,0.0,40,-56.0,-55.0,-62.0,-75.0,,-63.0,-60.0,-59.0,
34990,0.0,40,-54.0,-44.0,-72.0,,-70.0,-69.0,-68.0,-64.0,-82.0
34991,0.0,40,-59.0,-49.0,-69.0,-81.0,-70.0,-66.0,-63.0,,-76.0
34992,0.0,40,,-50.0,-56.0,-79.0,-72.0,-66.0,-63.0,,
34993,0.0,40,-61.0,-59.0,-58.0,-64.0,-72.0,-57.0,-60.0,,-73.0
34994,0.0,40,,-46.0,,,,-64.0,-60.0,-66.0,
34995,0.0,40,-61.0,-40.0,-73.0,-79.0,-68.0,-60.0,,,-82.0
34996,0.0,40,-55.0,,-61.0,,-78.0,,-67.0,-62.0,-78.0
34997,0.0,40,,-51.0,-68.0,,-60.0,-57.0,-68.0,-64.0,-80.0
34998,0.0,40,-53.0,-41.0,-68.0,,-65.0,-65.0,-65.0,-66.0,-80.0
34999,0.0,40,,-46.0,-67.0,,-70.0,-57.0,-65.0,-71.0,-82.0
35000,0.0,40,-61.0,-58.0,-54.0,-73.0,-73.0,-66.0,-62.0,-60.0,-69.0
35001,0.0,40,-57.0,-49.0,-61.0,,-69.0,-67.0,-72.0,-58.0,
35002,0.0,40,-65.0,-53.0,-62.0,-72.0,-77.0,-66.0,-62.0,,-71.0
35003,0.0,40,-59.0,-40.0,-64.0,,-72.0,,-61.0,-68.0,-77.0
35004,0.0,40,-52.0,-44.0,-65.0,,-66.0,-62.0,-59.0,-66.0,-75.0
35005,0.0,40,-54.0,-38.0,-66.0,,,-61.0,-58.0,-67.0,-74.0
35006,0.0,40,,-65.0,-55.0,-67.0,-76.0,,-60.0,-65.0,-76.0
35007,0.0,40,-58.0,-50.0,-69.0,,-70.0,-62.0,-66.0,-65.0,-79.0
35008,0.0,40,-56.0,-52.0,-66.0,-79.0,-59.0,-57.0,-75.0,-67.0,-84.0
35009,0.0,40,,,,,,,,,
35010,0.0,40,-61.0,-55.0,,,,-70.0,-60.0,,
35011,0.0,40,,,-55.0,,-76.0,,,,-73.0
35012,0.0,40,-58.0,-46.0,-73.0,,-60.0,-61.0,-73.0,-69.0,-82.0
35013,0.0,40,,-43.0,-66.0,,-65.0,-70.0,-65.0,,-75.0
35014,0.0,40,-50.0,,,,-64.0,-59.0,-65.0,-69.0,
35015,0.0,40,-59.0,-63.0,-51.0,-74.0,-76.0,-67.0,-60.0,-60.0,-70.0
35016,0.0,40,-62.0,-52.0,-71.0,,-68.0,-59.0,-57.0,,
35017,0.0,40,-62.0,,-70.0,,-61.0,,-61.0,-70.0,
35018,0.0,40,,-47.0,-69.0,-78.0,,,,,
35019,0.0,40,-60.0,-51.0,-76.0,,-61.0,,,,
35020,0.0,40,-69.0,,-77.0,,-73.0,,-66.0,-67.0,-81.0
35021,0.0,40,-57.0,-45.0,,,-74.0,-60.0,-67.0,-64.0,
35022,0.0,40,-58.0,-44.0,-75.0,,-69.0,-52.0,,-72.0,-82.0
35023,0.0,40,-72.0,-51.0,-64.0,,-72.0,-67.0,-68.0,-60.0,-79.0
35024,0.0,40,,-55.0,-57.0,,,-67.0,-65.0,-58.0,-69.0
35025,0.0,40,-54.0,-44.0,-73.0,,-65.0,-61.0,-59.0,-74.0,-81.0
35026,0.0,40,-60.0,,,,-61.0,-63.0,-73.0,-66.0,
35027,0.0,40,-65.0,-47.0,-76.0,,-71.0,-62.0,-68.0,-70.0,-86.0
35028,0.0,40,,-45.0,-70.0,,,,-71.0,,-80.0
35029,0.0,40,-68.0,-43.0,,,-68.0,-58.0,,-68.0,-81.0
35030,0.0,40,-53.0,-47.0,-72.0,,-69.0,-65.0,-61.0,,
35031,0.0,40,,-44.0,,,-68.0,,,-69.0,
35032,0.0,40,-64.0,-50.0,-61.0,-78.0,-77.0,-63.0,-65.0,,
35033,0.0,40,-51.0,-42.0,-65.0,,-64.0,-60.0,-60.0,-67.0,
35034,0.0,40,-64.0,-57.0,-68.0,,-60.0,-60.0,-65.0,-74.0,
35035,0.0,40,-65.0,-47.0,-67.0,,-80.0,-62.0,-65.0,-74.0,-82.0
35036,0.0,40,-51.0,-42.0,-67.0,,-63.0,-59.0,-60.0,-66.0,-77.0
35037,0.0,40,,-43.0,-68.0,,,,-65.0,-65.0,
35038,0.0,40,-60.0,-45.0,,,-59.0,-61.0,-73.0,,
35039,0.0,40,,-38.0,,,-71.0,-56.0,,-65.0,
35040,0.0,40,-67.0,-52.0,-67.0,,-71.0,-60.0,-62.0,-62.0,
35041,0.0,40,-72.0,-57.0,-62.0,,-77.0,-68.0,-68.0,,-77.0
35042,0.0,40,-63.0,-47.0,-76.0,,-62.0,,-70.0,,-80.0
35043,0.0,40,-62.0,-51.0,,,-71.0,-67.0,,,-78.0
35044,0.0,40,-59.0,-43.0,-68.0,,-67.0,,-69.0,-67.0,
35045,0.0,40,-66.0,-48.0,-68.0,,-71.0,-61.0,-60.0,,-73.0
35046,0.0,40,-70.0,-50.0,-54.0,,-74.0,-68.0,,-62.0,-71.0
35047,0.0,40,-58.0,-54.0,-61.0,,-71.0,-73.0,-67.0,,-79.0
35048,0.0,40,,-52.0,-58.0,,,-68.0,-64.0,-70.0,-76.0
35049,0.0,40,-56.0,,-71.0,-80.0,-61.0,,,-66.0,
35050,0.0,40,-66.0,,-59.0,-77.0,-75.0,,-66.0,-63.0,-70.0
35051,0.0,40,-56.0,-43.0,-67.0,,-77.0,-68.0,-69.0,-65.0,
35052,0.0,40,-60.0,-42.0,-73.0,,-77.0,,,-64.0,-81.0
35053,0.0,40,-52.0,-39.0,-68.0,,,-57.0,-65.0,-68.0,-80.0
35054,0.0,40,,,,,,,,,
35055,0.0,40,-57.0,-51.0,-70.0,-80.0,-73.0,-64.0,-65.0,-64.0,-79.0
35056,0.0,40,-58.0,-48.0,-69.0,,-68.0,-64.0,,,-84.0
35057,0.0,40,-63.0,-54.0,-54.0,-67.0,-77.0,-64.0,-61.0,-67.0,-75.0
35058,0.0,40,-66.0,-53.0,-65.0,,-70.0,-62.0,-64.0,,
35059,0.0,40,-61.0,-55.0,-67.0,,-79.0,-67.0,-74.0,-75.0,
35060,0.0,40,-61.0,-54.0,,,-59.0,-58.0,-59.0,,
35061,0.0,40,-63.0,-52.0,-70.0,,-71.0,-61.0,-68.0,,
35062,0.0,40,-55.0,-51.0,,-72.0,-72.0,-68.0,-61.0,-57.0,
35063,0.0,40,-62.0,-46.0,-80.0,,-61.0,,-73.0,-64.0,-85.0
35064,0.0,40,-59.0,-40.0,,,-66.0,-58.0,-65.0,-70.0,
35065,0.0,40,,-47.0,-68.0,,-70.0,-59.0,-65.0,,
35066,0.0,40,-57.0,-50.0,-67.0,-81.0,-58.0,-56.0,-71.0,,-80.0
35067,0.0,40,-67.0,-54.0,-63.0,,-72.0,,-63.0,,
35068,0.0,40,-62.0,,-57.0,-71.0,-74.0,-64.0,-60.0,,-71.0
35069,0.0,40,-61.0,-60.0,-52.0,,-76.0,-67.0,-59.0,-60.0,
35070,0.0,40,-61.0,,-62.0,,-75.0,-65.0,-63.0,,-80.0
35071,0.0,40,,,-67.0,,-60.0,,-55.0,,
35072,0.0,40,-57.0,-52.0,,,-59.0,-57.0,,,
35073,0.0,40,-56.0,-46.0,-73.0,,-78.0,-60.0,-64.0,,-82.0
35074,0.0,40,-64.0,-58.0,-67.0,-68.0,-76.0,-66.0,-67.0,-67.0,-70.0
35075,0.0,40,-57.0,,-70.0,,-61.0,,-70.0,-65.0,
35076,0.0,40,-56.0,,-69.0,-82.0,-58.0,,-70.0,-68.0,-80.0
35077,0.0,40,-60.0,-49.0,-69.0,,,,-73.0,,
35078,0.0,40,-65.0,,-73.0,-81.0,-73.0,-54.0,-61.0,-67.0,-77.0
35079,0.0,40,-59.0,-47.0,-68.0,,-67.0,-58.0,-64.0,-72.0,
35080,0.0,40,-56.0,-53.0,-74.0,,-58.0,,-73.0,-67.0,-86.0
35081,0.0,40,,-42.0,,-76.0,,-67.0,,-66.0,
35082,0.0,40,-58.0,-55.0,-69.0,,-59.0,-57.0,,-66.0,-81.0
35083,0.0,40,,,-71.0,,-61.0,-63.0,-74.0,-67.0,-77.0
35084,0.0,40,-66.0,,-71.0,-73.0,,-62.0,,,-72.0
35085,0.0,40,-59.0,-50.0,-53.0,,-74.0,-63.0,-58.0,-55.0,-69.0
35086,0.0,40,,,-67.0,,,,,,
35087,0.0,40,-51.0,-48.0,-68.0,,-69.0,-56.0,-73.0,-66.0,-85.0
35088,0.0,40,-49.0,-44.0,-71.0,,-61.0,,-65.0,-67.0,
35089,0.0,40,-56.0,-50.0,-68.0,,-61.0,-58.0,-75.0,-63.0,-80.0
35090,0.0,40,-54.0,-57.0,-59.0,,-80.0,-62.0,-68.0,-62.0,-77.0
35091,0.0,40,-65.0,-53.0,-69.0,,-69.0,-55.0,-69.0,,
35092,0.0,40,,-41.0,-68.0,,-63.0,-62.0,-64.0,,
35093,0.0,40,-67.0,,,,-66.0,-63.0,-66.0,-72.0,-84.0
35094,0.0,40,,-47.0,-55.0,-70.0,-72.0,-64.0,-58.0,-56.0,-75.0
35095,0.0,40,-56.0,-49.0,,,-69.0,-66.0,-65.0,-66.0,
35096,0.0,40,-58.0,-57.0,-55.0,-74.0,-68.0,-65.0,-59.0,-70.0,-78.0
35097,0.0,40,-60.0,-38.0,-67.0,,-75.0,-58.0,-61.0,-70.0,-74.0
35098,0.0,40,-58.0,-53.0,-52.0,,-69.0,-69.0,-59.0,-70.0,-76.0
35099,0.0,40,,,,-69.0,,-71.0,-62.0,-69.0,
35100,0.0,40,-69.0,,-71.0,,,-60.0,-72.0,,-83.0
35101,0.0,40,,-46.0,-65.0,,-70.0,-65.0,-66.0,-68.0,-84.0
35102,0.0,40,-53.0,-42.0,-74.0,,-67.0,-69.0,-72.0,-69.0,-80.0
35103,0.0,40,,-46.0,-66.0,,,-62.0,-65.0,-68.0,-84.0
35104,0.0,40,-58.0,,-66.0,,-79.0,,-75.0,-63.0,-83.0
35105,0.0,40,,-46.0,,,-59.0,-60.0,-69.0,,
35106,0.0,40,-66.0,-46.0,-53.0,,-73.0,-66.0,-67.0,-62.0,-71.0
35107,0.0,40,-50.0,,-66.0,,,,-58.0,-68.0,-74.0
35108,0.0,40,-55.0,-58.0,,-70.0,-77.0,-66.0,-53.0,-67.0,
35109,0.0,40,-52.0,-43.0,-70.0,,-68.0,-63.0,-69.0,,-78.0
35110,0.0,40,-65.0,-49.0,-72.0,,-69.0,-63.0,-68.0,-71.0,-78.0
35111,0.0,40,-60.0,-55.0,-61.0,,-76.0,,-62.0,-60.0,-70.0
35112,0.0,40,-56.0,-52.0,-63.0,,-74.0,-70.0,-64.0,-57.0,-75.0
35113,0.0,40,-51.0,-39.0,-68.0,,-64.0,,-63.0,-71.0,
35114,0.0,40,-60.0,-64.0,-58.0,-74.0,,-62.0,-62.0,-61.0,-71.0
35115,0.0,40,-51.0,,-66.0,,-68.0,,-70.0,-64.0,
35116,0.0,40,,,,,-68.0,-67.0,-69.0,-70.0,
35117,0.0,40,-56.0,,-65.0,-74.0,,,,-56.0,-73.0
35118,0.0,40,-63.0,-58.0,-61.0,-68.0,-76.0,-65.0,-65.0,-61.0,-71.0
35119,0.0,40,,-44.0,-73.0,,-71.0,,-65.0,,
35120,0.0,40,-66.0,-55.0,-80.0,,-69.0,-65.0,-63.0,,
35121,0.0,40,-66.0,-42.0,-64.0,,-63.0,-53.0,-60.0,-69.0,
35122,0.0,40,-55.0,,-61.0,,-72.0,-64.0,-60.0,-56.0,
35123,0.0,40,-58.0,,-66.0,,-60.0,-57.0,-63.0,-69.0,
35124,0.0,40,,-45.0,-70.0,,-67.0,,-58.0,-70.0,
35125,0.0,40,-57.0,-47.0,-69.0,,-71.0,-68.0,-61.0,-72.0,
35126,0.0,40,-61.0,,-54.0,-79.0,-75.0,-71.0,-71.0,-61.0,-70.0
35127,0.0,40,-63.0,-46.0,-68.0,,-69.0,-61.0,-67.0,,
35128,0.0,40,,-55.0,-70.0,-68.0,-79.0,-68.0,-63.0,-67.0,
35129,0.0,40,,-60.0,-72.0,,-75.0,,-67.0,-70.0,
35130,0.0,40,-63.0,-45.0,-69.0,-79.0,-70.0,-62.0,-70.0,-66.0,
35131,0.0,40,-57.0,-42.0,,,-69.0,-66.0,-63.0,-71.0,
35132,0.0,40,,-61.0,,,-80.0,,-69.0,-69.0,
35133,0.0,40,-57.0,-49.0,-69.0,-80.0,,-58.0,-76.0,-66.0,-83.0
35134,0.0,40,,-44.0,-72.0,,-66.0,,-70.0,-64.0,-85.0
35135,0.0,40,-57.0,-51.0,,-80.0,-61.0,-59.0,-69.0,,-76.0
35136,0.0,40,-65.0,-47.0,-73.0,,-76.0,-66.0,-66.0,-66.0,
35137,0.0,40,,-60.0,,-83.0,-66.0,-72.0,,-64.0,
35138,0.0,40,,,,,,,,,-85.0
35139,0.0,40,-55.0,-53.0,-71.0,-85.0,-62.0,-56.0,-79.0,-65.0,-82.0
35140,0.0,40,-55.0,-43.0,-70.0,-83.0,,,,-66.0,
35141,0.0,40,-72.0,,-73.0,-82.0,-64.0,-63.0,-65.0,,
35142,0.0,40,-55.0,,-68.0,,-64.0,-62.0,-63.0,,
35143,0.0,54,-69.0,-65.0,-52.0,-76.0,-78.0,,,-58.0,-72.0
35144,0.0,54,-66.0,-60.0,-57.0,,-77.0,,-39.0,-59.0,-75.0
35145,0.0,54,,,,,,,,,-82.0
35146,0.0,54,-66.0,-66.0,-61.0,-70.0,-80.0,,-55.0,-57.0,-78.0
35147,0.0,54,-59.0,,,,-70.0,,-46.0,,-82.0
35148,0.0,54,,-47.0,,,,-66.0,,,
35149,0.0,54,-70.0,-59.0,,-61.0,,-74.0,-56.0,,
35150,0.0,54,-75.0,-61.0,-63.0,-73.0,-73.0,,-48.0,-65.0,-78.0
35151,0.0,54,-68.0,-67.0,-60.0,,-78.0,-69.0,-55.0,,-83.0
35152,0.0,54,-70.0,-60.0,-60.0,-63.0,-78.0,-76.0,-52.0,-50.0,-73.0
35153,0.0,54,,,-55.0,,-75.0,,-52.0,,-67.0
35154,0.0,54,-67.0,-54.0,-69.0,,-69.0,-71.0,-44.0,-59.0,-78.0
35155,0.0,54,-63.0,-60.0,-61.0,,-73.0,-67.0,-45.0,-61.0,-71.0
35156,0.0,54,-64.0,-49.0,,,,-74.0,-41.0,-62.0,
35157,0.0,54,,,-61.0,,,,-58.0,-63.0,-80.0
35158,0.0,54,,,-54.0,,-77.0,,-55.0,-55.0,-71.0
35159,0.0,54,-57.0,-64.0,-63.0,-78.0,-77.0,-78.0,-50.0,,-85.0
35160,0.0,54,,-58.0,-54.0,-72.0,,,-45.0,-63.0,
35161,0.0,54,,-66.0,-59.0,-71.0,,,-48.0,-58.0,-71.0
35162,0.0,54,-61.0,-60.0,-52.0,-69.0,,-73.0,-45.0,-71.0,-74.0
35163,0.0,54,-67.0,-65.0,-71.0,,-74.0,-74.0,-43.0,,-78.0
35164,0.0,54,-68.0,-54.0,-53.0,-66.0,,-74.0,-56.0,,-73.0
35165,0.0,54,,-54.0,-63.0,-74.0,,,-49.0,-59.0,-76.0
35166,0.0,54,-52.0,-50.0,-60.0,-77.0,-75.0,-70.0,-55.0,-67.0,-86.0
35167,0.0,54,-61.0,-48.0,-64.0,-71.0,-74.0,-67.0,-44.0,-64.0,-81.0
35168,0.0,54,-68.0,-57.0,,-65.0,,,-63.0,-52.0,-70.0
35169,0.0,54,-67.0,-52.0,,,-81.0,-75.0,-45.0,,
35170,0.0,54,-68.0,-58.0,-64.0,,-66.0,-61.0,-51.0,-61.0,-75.0
35171,0.0,54,,-61.0,-60.0,-62.0,,,-61.0,-49.0,-74.0
35172,0.0,54,-72.0,-57.0,,-67.0,-73.0,,-52.0,-66.0,
35173,0.0,54,-72.0,-60.0,-62.0,-57.0,-81.0,-71.0,,-53.0,-71.0
35174,0.0,54,-60.0,-60.0,-67.0,-71.0,-65.0,-63.0,-45.0,-66.0,
35175,0.0,54,,,-60.0,-74.0,,-66.0,-51.0,,
35176,0.0,54,-71.0,-66.0,,,-81.0,,-58.0,-53.0,
35177,0.0,54,,,,-69.0,-75.0,,-58.0,-64.0,
35178,0.0,54,-64.0,-56.0,-59.0,-72.0,-80.0,,-47.0,-64.0,
35179,0.0,54,-69.0,-54.0,,,-68.0,-72.0,-41.0,,-79.0
35180,0.0,54,,-53.0,-62.0,-73.0,,,-47.0,-61.0,-74.0
35181,0.0,54,-76.0,-55.0,-59.0,,-82.0,-77.0,-42.0,,-69.0
35182,0.0,54,,,,-77.0,-78.0,,-42.0,-71.0,-77.0
35183,0.0,54,-70.0,-65.0,,-75.0,,-78.0,-41.0,-56.0,
35184,0.0,54,-71.0,-63.0,-54.0,-60.0,-81.0,-71.0,-52.0,-52.0,-75.0
35185,0.0,54,-64.0,,-52.0,-70.0,,-75.0,-54.0,-54.0,-70.0
35186,0.0,54,,-63.0,-63.0,-71.0,-85.0,-73.0,-49.0,-61.0,-75.0
35187,0.0,54,-63.0,-48.0,,-80.0,-68.0,-67.0,-47.0,-56.0,-77.0
35188,0.0,54,,-57.0,-70.0,,-77.0,-70.0,-55.0,-56.0,-79.0
35189,0.0,54,-64.0,-57.0,-67.0,-77.0,-72.0,-77.0,-47.0,-65.0,-82.0
35190,0.0,54,-72.0,-58.0,-56.0,,,,-40.0,-63.0,
35191,0.0,54,,-49.0,-57.0,,-69.0,,-45.0,-62.0,
35192,0.0,54,,,-61.0,-69.0,,,-49.0,-62.0,-78.0
35193,0.0,54,-63.0,-53.0,-68.0,-76.0,-80.0,-69.0,-46.0,-61.0,-80.0
35194,0.0,54,,,-67.0,-73.0,-67.0,,-57.0,-57.0,-76.0
35195,0.0,54,-75.0,-68.0,,,-86.0,,-45.0,,-72.0
35196,0.0,54,,-55.0,-54.0,-70.0,,-71.0,-51.0,-57.0,
35197,0.0,54,-68.0,-61.0,-58.0,-66.0,-86.0,,-51.0,-61.0,-75.0
35198,0.0,54,-55.0,-49.0,-58.0,-75.0,-72.0,,-49.0,-63.0,-77.0
35199,0.0,54,-71.0,-59.0,,,,-72.0,-42.0,-60.0,-77.0
35200,0.0,54,-72.0,,-54.0,-75.0,,-69.0,-56.0,-63.0,-74.0
35201,0.0,54,,-55.0,,-78.0,-75.0,-64.0,-44.0,-61.0,-70.0
35202,0.0,54,,-65.0,-58.0,,,,-55.0,,-76.0
35203,0.0,54,-60.0,-56.0,-59.0,-75.0,-64.0,-67.0,-58.0,-65.0,-81.0
35204,0.0,54,-60.0,-53.0,,,-73.0,-60.0,-53.0,,-78.0
35205,0.0,54,-66.0,-62.0,-57.0,,-80.0,,-39.0,,-74.0
35206,0.0,54,-67.0,-54.0,-60.0,,-67.0,-70.0,-46.0,-65.0,-76.0
35207,0.0,54,-66.0,-57.0,-66.0,-79.0,-67.0,-65.0,-53.0,-65.0,-75.0
35208,0.0,54,,-65.0,-61.0,-61.0,-72.0,,-51.0,-56.0,-76.0
35209,0.0,54,-74.0,-54.0,-56.0,-76.0,-74.0,,-39.0,-58.0,-72.0
35210,0.0,54,-61.0,,-68.0,-73.0,-71.0,,-56.0,,-77.0
35211,0.0,54,,-61.0,-62.0,-70.0,,,-56.0,,-81.0
35212,0.0,54,-63.0,-57.0,-63.0,,-75.0,-73.0,-45.0,-61.0,-79.0
35213,0.0,54,-64.0,-56.0,,-70.0,-82.0,-74.0,,-52.0,
35214,0.0,54,,,-51.0,-70.0,-77.0,,-54.0,,-74.0
35215,0.0,54,-52.0,-47.0,,-74.0,-70.0,-69.0,,,
35216,0.0,54,,-58.0,-61.0,,-81.0,-68.0,-52.0,-60.0,-75.0
35217,0.0,54,,,-56.0,-68.0,,,-56.0,,-72.0
35218,0.0,54,-63.0,-64.0,,,-65.0,,-53.0,,
35219,0.0,54,-68.0,-59.0,-71.0,,-65.0,-66.0,-48.0,,-73.0
35220,0.0,54,-54.0,-48.0,-58.0,,-74.0,,-57.0,-67.0,-83.0
35221,0.0,54,-64.0,-56.0,-50.0,,-77.0,-74.0,-49.0,-57.0,-69.0
35222,0.0,54,-65.0,,,-76.0,,-68.0,-46.0,,
35223,0.0,54,,,-54.0,-77.0,,-69.0,-63.0,-57.0,-75.0
35224,0.0,54,,,-62.0,-78.0,-76.0,-69.0,-41.0,-68.0,-74.0
35225,0.0,54,,-59.0,-69.0,-79.0,,-64.0,,-86.0,-72.0
35226,0.0,54,-65.0,-52.0,,-78.0,-65.0,-72.0,-49.0,-67.0,
35227,0.0,54,,,-58.0,-64.0,,-66.0,-56.0,-57.0,-75.0
35228,0.0,54,-58.0,-61.0,-68.0,-79.0,-68.0,-64.0,,-64.0,-79.0
35229,0.0,54,,,-62.0,,,,,-67.0,
35230,0.0,54,-55.0,-54.0,-60.0,,,-72.0,-50.0,-68.0,
35231,0.0,54,-62.0,-49.0,-70.0,-74.0,-68.0,-62.0,-52.0,,-80.0
35232,0.0,54,-62.0,-60.0,-63.0,,-69.0,-63.0,-41.0,-72.0,-74.0
35233,0.0,54,,,-65.0,,-62.0,-64.0,-49.0,,-72.0
35234,0.0,54,-64.0,-55.0,-53.0,-73.0,-78.0,,-52.0,-49.0,-76.0
35235,0.0,54,,-50.0,,,,,-59.0,,-77.0
35236,0.0,54,,,-64.0,,,-77.0,-55.0,,
35237,0.0,54,-73.0,,-63.0,-57.0,-81.0,,-51.0,-52.0,-72.0
35238,0.0,54,,-69.0,-60.0,-73.0,-81.0,-80.0,-43.0,-57.0,-69.0
35239,0.0,54,-61.0,-52.0,-63.0,,,-76.0,-50.0,-62.0,-78.0
35240,0.0,54,,,-55.0,-69.0,-80.0,,-56.0,,-77.0
35241,0.0,54,-60.0,-51.0,,,-69.0,,-50.0,-65.0,-73.0
35242,0.0,54,,-48.0,-61.0,,-73.0,-68.0,-48.0,-68.0,-80.0
35243,0.0,54,-67.0,-51.0,-65.0,-69.0,-69.0,-75.0,-51.0,-55.0,
35244,0.0,54,-71.0,,-63.0,,-74.0,,-47.0,-58.0,-75.0
35245,0.0,54,-64.0,-56.0,,,-69.0,-63.0,-48.0,,
35246,0.0,54,-69.0,-64.0,-51.0,,-78.0,-67.0,-53.0,-61.0,-77.0
35247,0.0,54,-71.0,-59.0,-62.0,,-83.0,-72.0,-56.0,-53.0,-75.0
35248,0.0,54,-73.0,-62.0,-53.0,,-84.0,-72.0,-61.0,,
35249,0.0,54,,-58.0,-63.0,,-75.0,-73.0,-41.0,-69.0,-73.0
35250,0.0,54,-71.0,-65.0,,-60.0,-82.0,,-53.0,-57.0,
35251,0.0,54,-64.0,-58.0,,-69.0,-80.0,,-48.0,-58.0,-72.0
35252,0.0,54,,,-68.0,,-81.0,-73.0,-49.0,,-77.0
35253,0.0,54,-62.0,-51.0,-65.0,-71.0,-65.0,-62.0,-40.0,-59.0,-76.0
35254,0.0,54,-62.0,-58.0,-49.0,-71.0,-83.0,-71.0,-55.0,-57.0,-74.0
35255,0.0,54,,-59.0,-55.0,-62.0,,,-59.0,-52.0,-69.0
35256,0.0,54,-62.0,-55.0,-66.0,,-70.0,-64.0,-47.0,-66.0,
35257,0.0,54,-64.0,-62.0,,-70.0,-77.0,-65.0,-58.0,,
35258,0.0,54,,-50.0,-61.0,,,,-54.0,,
35259,0.0,54,,-55.0,-68.0,-80.0,-64.0,-63.0,-51.0,-64.0,-82.0
35260,0.0,54,-76.0,-65.0,-48.0,-72.0,-77.0,-74.0,-54.0,-66.0,-66.0
35261,0.0,54,-55.0,-53.0,-58.0,,,-71.0,-44.0,-69.0,-80.0
35262,0.0,54,-71.0,-57.0,-64.0,,-85.0,-74.0,-42.0,,-74.0
35263,0.0,54,-53.0,,-57.0,,,-65.0,-49.0,,-75.0
35264,0.0,54,,,-49.0,-69.0,,-76.0,-56.0,,-70.0
35265,0.0,54,-66.0,-70.0,-68.0,,-76.0,-69.0,-50.0,-72.0,-80.0
35266,0.0,54,,-51.0,,,,,-50.0,,-82.0
35267,0.0,54,-57.0,-50.0,-58.0,,-72.0,-64.0,-54.0,-62.0,-75.0
35268,0.0,54,,-56.0,-55.0,,-76.0,-74.0,-64.0,-60.0,-73.0
35269,0.0,54,,,-69.0,,,,-40.0,,-72.0
