s1,s2,s3,s4,xcoord,ycoord,s1_d,s2_d,s3_d,s4_d
-41,-40,-33,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-41,-30,-42,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-41,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-41,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-32,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-41,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-41,-30,-44,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-41,-31,-44,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-41,-30,-44,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-40,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-40,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-44,-41,-30,-42,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-32,-44,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-41,-30,-42,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-40,-40,-30,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-40,-41,-33,-42,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-40,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-40,-30,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-40,-30,-44,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-30,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-41,-33,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-42,-34,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-43,-40,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-40,-33,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-32,-42,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-41,-33,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-41,-32,-42,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-31,-44,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-40,-30,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-30,-42,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-40,-40,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-41,-33,-44,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-40,-30,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-41,-30,-44,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-40,-32,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-40,-31,-42,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-43,-42,-30,-42,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-40,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-41,-33,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-43,-40,-30,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-30,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-33,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-40,-31,-44,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-30,-42,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-43,-41,-31,-42,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-40,-32,-44,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-41,-33,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-41,-32,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-40,-40,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-41,-36,-44,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-41,-31,-44,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-30,-44,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-41,-37,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-43,-40,-31,-44,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-41,-30,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-42,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-31,-42,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-40,-31,-42,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-40,-34,-41,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-43,-41,-35,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-40,-41,-30,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-41,-32,-42,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-41,-30,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-33,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-30,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-32,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-32,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-42,-41,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-40,-41,-30,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-32,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-31,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-41,-40,-33,-42,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-40,-41,-32,-43,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-40,-40,-33,-42,0.0,4.0,11.0,18.601075237738275,4.0,15.524174696260024
-39,-41,-34,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-35,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-41,-36,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-36,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-37,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-41,-41,-38,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-40,-39,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-41,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-38,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-37,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-38,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-40,-36,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-36,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-37,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-40,-38,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-36,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-41,-36,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-41,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-36,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-38,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-39,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-36,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-36,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-42,-38,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-41,-36,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-38,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-41,-38,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-41,-38,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-35,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-41,-34,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-42,-38,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-41,-38,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-36,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-38,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-41,-44,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-36,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-40,-43,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-40,-36,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-41,-38,-46,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-38,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-41,-41,-36,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-36,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-41,-40,-42,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-36,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-40,-36,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-35,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-40,-38,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-40,-36,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-34,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-41,-38,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-35,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-40,-38,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-36,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-42,-38,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-34,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-42,-36,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-40,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-40,-37,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-41,-39,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-36,-41,-36,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-36,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-40,-37,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-42,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-38,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-41,-38,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-36,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-38,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-41,-38,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-41,-38,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-41,-41,-37,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-42,-37,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-39,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-36,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-37,-40,-45,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-35,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-41,-41,-66,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-40,-38,-44,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-36,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-42,-36,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-41,-35,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-41,-41,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-40,-40,-38,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-38,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-41,-36,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-39,-40,-37,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-39,-45,0.0,5.0,10.0,18.027756377319946,5.0,15.811388300841896
-38,-41,-36,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-42,-38,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-42,-36,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-41,-34,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-35,-44,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-39,-37,-44,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-34,-44,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-36,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-42,-33,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-35,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-42,-35,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-36,-44,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-42,-36,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-42,-36,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-38,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-44,-36,-41,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-40,-41,-38,-41,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-40,-36,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-41,-35,-41,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-42,-36,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-36,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-42,-37,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-41,-36,-44,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-43,-35,-44,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-41,-37,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-41,-34,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-42,-34,-44,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-35,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-41,-34,-44,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-41,-34,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-36,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-41,-35,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-41,-36,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-42,-35,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-36,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-42,-35,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-41,-36,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-40,-35,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-36,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-42,-35,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-42,-34,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-41,-35,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-41,-35,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-42,-40,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-42,-35,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-41,-34,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-35,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-41,-34,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-42,-35,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-36,-41,-35,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-41,-37,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-40,-40,-34,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-41,-36,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-42,-33,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-36,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-42,-34,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-42,-36,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-36,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-40,-41,-37,-41,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-41,-34,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-35,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-40,-37,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-41,-35,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-41,-36,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-40,-35,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-42,-36,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-41,-35,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-42,-38,-41,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-41,-35,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-38,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-36,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-41,-36,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-43,-37,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-41,-35,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-41,-36,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-35,-44,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-42,-36,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-41,-35,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-37,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-41,-35,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-41,-35,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-36,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-41,-34,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-36,-41,-35,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-41,-35,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-40,-40,-34,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-41,-37,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-41,-35,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-42,-36,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-41,-36,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-37,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-41,-38,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-40,-41,-37,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-36,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-41,-35,-42,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-36,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-39,-42,-34,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-36,-42,-34,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-42,-35,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-37,-41,-33,-43,0.0,6.0,9.0,17.4928556845359,6.0,16.15549442140351
-38,-41,-39,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-38,-40,-39,-42,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-39,-41,-41,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-39,-41,-41,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-40,-41,-38,-42,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-38,-41,-41,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-39,-41,-40,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-40,-40,-39,-44,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-40,-40,-38,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-40,-41,-40,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-40,-40,-41,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-38,-41,-41,-42,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-39,-41,-39,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-40,-40,-39,-42,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-40,-41,-38,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-39,-40,-38,-42,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-40,-41,-41,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-42,-41,-39,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-39,-41,-39,-42,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-40,-41,-39,-42,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-39,-41,-39,-44,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-40,-41,-39,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-38,-40,-39,-42,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-39,-41,-40,-42,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-40,-41,-39,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-39,-41,-41,-44,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-39,-40,-39,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-39,-40,-39,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-39,-40,-39,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-39,-40,-42,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-39,-40,-39,-42,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-39,-40,-39,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-39,-41,-39,-42,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-39,-41,-42,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-39,-41,-40,-43,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-38,-40,-40,-42,0.0,7.0,8.0,17.0,7.0,16.55294535724685
-40,-40,-38,-42,0.0,7.0,8.0,17.0,7.0,16.55294535724685
