,x,ref_sensor,s57,s20,s54,s05,s34,s22,s06,s31,s36,s35
1165,0.0,31,-67.0,-44.0,-38.0,-57.0,-63.0,-72.0,-74.0,-50.0,,
1166,0.0,31,-69.0,-44.0,-52.0,,-63.0,,,-51.0,-51.0,-72.0
1167,0.0,31,-64.0,-67.0,,-60.0,-77.0,-70.0,,-48.0,-67.0,-68.0
1168,0.0,31,,-56.0,-65.0,-56.0,,-64.0,-67.0,-55.0,-53.0,-73.0
1169,0.0,31,-66.0,-54.0,-48.0,,,-72.0,-67.0,-34.0,-64.0,-81.0
1170,0.0,31,-62.0,-56.0,-44.0,-48.0,,-68.0,-67.0,-45.0,-52.0,-64.0
1171,0.0,31,-74.0,-62.0,-39.0,-50.0,-71.0,-76.0,,-48.0,-58.0,-64.0
1172,0.0,31,-64.0,-53.0,,-66.0,-68.0,-69.0,,-47.0,-52.0,
1173,0.0,31,-73.0,-54.0,-53.0,-57.0,-72.0,-67.0,-71.0,-52.0,,-70.0
1174,0.0,31,-71.0,-57.0,-44.0,-68.0,-75.0,-67.0,-69.0,-42.0,-60.0,-77.0
1175,0.0,31,,-63.0,-50.0,-52.0,,-69.0,,-41.0,-67.0,
1176,0.0,31,,-44.0,-54.0,,,-77.0,-75.0,-67.0,-59.0,-64.0
1177,0.0,31,-72.0,-49.0,-56.0,-67.0,-70.0,-65.0,-73.0,-42.0,-62.0,
1178,0.0,31,-72.0,-47.0,-45.0,-47.0,-66.0,-75.0,,-50.0,-55.0,-59.0
1179,0.0,31,-71.0,-54.0,,-64.0,-77.0,-69.0,,,-63.0,
1180,0.0,31,,-60.0,-51.0,-57.0,-66.0,-69.0,,-41.0,-56.0,-71.0
1181,0.0,31,,-57.0,-53.0,,-66.0,-58.0,-61.0,,-63.0,
1182,0.0,31,,-52.0,-51.0,-58.0,-65.0,,-63.0,-39.0,-70.0,-67.0
1183,0.0,31,-64.0,-49.0,-53.0,-72.0,-80.0,-76.0,,-37.0,-67.0,-73.0
1184,0.0,31,-81.0,-58.0,,-53.0,-69.0,-72.0,,-47.0,-65.0,-61.0
1185,0.0,31,-71.0,-45.0,-45.0,-55.0,-62.0,,-65.0,-49.0,-55.0,-70.0
1186,0.0,31,-70.0,,-37.0,-52.0,-68.0,-69.0,-68.0,-44.0,-53.0,
1187,0.0,31,-73.0,,-61.0,-64.0,-76.0,-67.0,-73.0,-57.0,-58.0,-69.0
1188,0.0,31,-62.0,,-51.0,-64.0,-74.0,-61.0,-67.0,-42.0,-53.0,-74.0
1189,0.0,31,-71.0,-50.0,-53.0,-63.0,-80.0,-64.0,-66.0,-49.0,-56.0,-75.0
1190,0.0,31,-68.0,-50.0,-52.0,-61.0,,-60.0,-75.0,-55.0,-66.0,-76.0
1191,0.0,31,-70.0,-42.0,-47.0,-60.0,,-70.0,,-57.0,-54.0,-65.0
1192,0.0,31,,-54.0,,-55.0,,,,-48.0,-62.0,-71.0
1193,0.0,31,,-58.0,-46.0,-48.0,,-63.0,,-53.0,-54.0,-68.0
1194,0.0,31,-63.0,-41.0,-53.0,,-78.0,-74.0,,-51.0,-53.0,-66.0
1195,0.0,31,-68.0,,-54.0,-51.0,-64.0,-67.0,-67.0,,,
1196,0.0,31,,-46.0,-46.0,-65.0,,,,-35.0,-62.0,-80.0
1197,0.0,31,-62.0,-45.0,-54.0,-64.0,-74.0,-62.0,-67.0,-42.0,-62.0,-75.0
1198,0.0,31,-77.0,-54.0,-49.0,-63.0,,-69.0,-69.0,-52.0,-54.0,-67.0
1199,0.0,31,,-46.0,,-65.0,-64.0,,-66.0,-50.0,-53.0,-71.0
1200,0.0,31,-62.0,-52.0,-47.0,-53.0,,-72.0,-67.0,-45.0,-60.0,-69.0
1201,0.0,31,-71.0,,-42.0,-51.0,-69.0,-73.0,,-47.0,-58.0,-55.0
1202,0.0,31,-60.0,-57.0,-51.0,-52.0,-70.0,,-66.0,-45.0,-52.0,-74.0
1203,0.0,31,-68.0,-52.0,-52.0,-65.0,-74.0,-69.0,-69.0,-57.0,-61.0,-71.0
1204,0.0,31,,,,-51.0,-66.0,-69.0,,-38.0,-59.0,-64.0
1205,0.0,31,,-45.0,-42.0,-53.0,-69.0,-78.0,-67.0,-43.0,-57.0,-70.0
1206,0.0,31,-73.0,-57.0,-43.0,-50.0,-71.0,-72.0,-67.0,-44.0,-55.0,-61.0
1207,0.0,31,-62.0,-52.0,-50.0,-61.0,-77.0,-73.0,-73.0,-36.0,-63.0,-65.0
1208,0.0,31,,-52.0,,,-70.0,,,-46.0,-50.0,
1209,0.0,31,-69.0,-48.0,,-46.0,,,-66.0,,-53.0,-63.0
1210,0.0,31,,-48.0,-39.0,-52.0,-66.0,,,-44.0,-57.0,-66.0
1211,0.0,31,,-48.0,-55.0,-65.0,,-72.0,-64.0,-37.0,-65.0,
1212,0.0,31,-73.0,-68.0,-49.0,-64.0,,-75.0,,-49.0,-72.0,-74.0
1213,0.0,31,-64.0,-48.0,-53.0,-60.0,,-63.0,-65.0,-56.0,-67.0,
1214,0.0,31,-71.0,-45.0,,-57.0,-73.0,-75.0,,,,-70.0
1215,0.0,31,-61.0,-60.0,-45.0,,,-65.0,-65.0,,-53.0,
1216,0.0,31,,-56.0,-47.0,-60.0,,-79.0,-72.0,-49.0,-75.0,-79.0
1217,0.0,31,,-54.0,-51.0,-63.0,-75.0,-69.0,-63.0,-51.0,,-72.0
1218,0.0,31,-71.0,-52.0,-39.0,-66.0,-68.0,-72.0,-70.0,-47.0,-50.0,-69.0
1219,0.0,31,-66.0,-52.0,-48.0,-65.0,,-76.0,-70.0,-53.0,-61.0,-71.0
1220,0.0,31,-68.0,-45.0,-53.0,-64.0,-77.0,-66.0,-68.0,-37.0,-61.0,-72.0
1221,0.0,31,-73.0,-51.0,-49.0,-57.0,,-64.0,-67.0,-51.0,,-70.0
1222,0.0,31,-62.0,-58.0,-53.0,-48.0,-70.0,,-59.0,-45.0,,
1223,0.0,31,-68.0,-53.0,-39.0,,,-69.0,-69.0,,,
1224,0.0,31,-73.0,-52.0,,-52.0,,-74.0,,,,-60.0
1225,0.0,31,-66.0,,-60.0,-63.0,-73.0,-63.0,-67.0,-41.0,-58.0,-70.0
1226,0.0,31,-64.0,-54.0,-52.0,-67.0,,-68.0,,-43.0,-60.0,-68.0
1227,0.0,31,-77.0,-61.0,-41.0,-51.0,-64.0,-67.0,,-45.0,-54.0,-56.0
1228,0.0,31,-65.0,-45.0,-39.0,,,-69.0,-65.0,,-67.0,
1229,0.0,31,-68.0,-64.0,-49.0,-58.0,,-80.0,-68.0,-48.0,-66.0,-74.0
1230,0.0,31,,-51.0,-53.0,-67.0,-70.0,-65.0,,-55.0,-64.0,-75.0
1231,0.0,31,-70.0,-43.0,,-58.0,-63.0,,,-52.0,-49.0,-73.0
1232,0.0,31,-71.0,-55.0,-57.0,-68.0,,-66.0,-68.0,-50.0,-56.0,-66.0
1233,0.0,31,-66.0,-56.0,-49.0,,-69.0,-62.0,-73.0,-48.0,-59.0,-72.0
1234,0.0,31,-71.0,-50.0,-47.0,-66.0,-74.0,-69.0,-70.0,-44.0,-68.0,-78.0
1235,0.0,31,-72.0,,-40.0,-49.0,,-74.0,-70.0,-46.0,-58.0,-73.0
1236,0.0,31,-74.0,-55.0,-55.0,-63.0,-71.0,-67.0,-73.0,-51.0,-65.0,-71.0
1237,0.0,31,,-46.0,-55.0,-61.0,-69.0,-63.0,-71.0,-42.0,-60.0,-79.0
1238,0.0,31,,-45.0,-51.0,-67.0,,-67.0,,-44.0,-62.0,
1239,0.0,31,,-51.0,-50.0,-61.0,,,,-44.0,-61.0,
1240,0.0,31,-76.0,-58.0,-43.0,,-63.0,-70.0,-68.0,-48.0,-57.0,
1241,0.0,31,-70.0,-52.0,-44.0,-62.0,,,,-59.0,-53.0,-68.0
1242,0.0,31,-69.0,-49.0,,-56.0,-63.0,-70.0,-64.0,-52.0,-54.0,-74.0
1243,0.0,31,-68.0,-52.0,-49.0,-56.0,-70.0,-76.0,-70.0,-39.0,,-73.0
1244,0.0,31,-70.0,-51.0,-44.0,-56.0,-76.0,-67.0,-67.0,-58.0,-67.0,-69.0
1245,0.0,31,-69.0,-57.0,-44.0,-58.0,-78.0,-70.0,-73.0,-59.0,-57.0,-74.0
1246,0.0,31,,-62.0,-40.0,,-71.0,-67.0,,,-57.0,
1247,0.0,31,-68.0,,-51.0,-54.0,-75.0,,,-63.0,-55.0,
1248,0.0,31,-73.0,-62.0,-41.0,-50.0,-68.0,-74.0,-70.0,-46.0,-56.0,-54.0
1249,0.0,31,-75.0,-51.0,-44.0,-50.0,-64.0,-73.0,,-43.0,-55.0,-65.0
1250,0.0,31,,,,-66.0,-80.0,,-72.0,-51.0,,-75.0
1251,0.0,31,-73.0,,-40.0,-57.0,,-75.0,,-43.0,-62.0,
1252,0.0,31,,-59.0,,,-69.0,,-61.0,-46.0,-55.0,
1253,0.0,31,-74.0,,-58.0,-49.0,-68.0,-74.0,-85.0,-42.0,,-63.0
1254,0.0,31,-71.0,-63.0,-63.0,-47.0,-76.0,-70.0,-71.0,-44.0,-63.0,-72.0
1255,0.0,33,-69.0,-55.0,-46.0,-39.0,-62.0,-80.0,-76.0,-64.0,-51.0,-49.0
1256,0.0,33,-76.0,-54.0,-54.0,-49.0,,-69.0,-77.0,-69.0,,-55.0
1257,0.0,33,,-56.0,-49.0,-52.0,-71.0,-69.0,-74.0,-55.0,-49.0,-59.0
1258,0.0,33,-81.0,-58.0,-51.0,-52.0,-67.0,-66.0,-77.0,,-58.0,-64.0
1259,0.0,33,,,-45.0,-49.0,-64.0,,,-62.0,-49.0,
1260,0.0,33,,-69.0,-50.0,-45.0,-66.0,-79.0,,-59.0,-43.0,
1261,0.0,33,,,,,-67.0,,,,,
1262,0.0,33,-73.0,-52.0,-50.0,-50.0,-62.0,-78.0,-84.0,-59.0,-52.0,-56.0
1263,0.0,33,-80.0,-66.0,-56.0,-44.0,-67.0,-72.0,-72.0,-69.0,-58.0,-49.0
1264,0.0,33,,,,,,-74.0,,-70.0,-57.0,-63.0
1265,0.0,33,-72.0,,-57.0,,-73.0,-72.0,,-53.0,-52.0,-71.0
1266,0.0,33,-67.0,-51.0,-46.0,-52.0,-76.0,-73.0,-70.0,-58.0,-62.0,-62.0
1267,0.0,33,-73.0,-63.0,-63.0,-43.0,-69.0,,,-67.0,-53.0,-55.0
1268,0.0,33,-79.0,-72.0,,-44.0,-71.0,,-79.0,-60.0,-45.0,-52.0
1269,0.0,33,,-47.0,-52.0,-46.0,-69.0,-65.0,-67.0,-51.0,-60.0,-58.0
1270,0.0,33,-80.0,-63.0,-51.0,-45.0,-70.0,-78.0,-72.0,-64.0,-42.0,-52.0
1271,0.0,33,,-49.0,-46.0,-51.0,-75.0,-77.0,,-61.0,-59.0,-63.0
1272,0.0,33,-70.0,-63.0,-44.0,,-73.0,,-75.0,-58.0,,-62.0
1273,0.0,33,-71.0,-64.0,-51.0,-44.0,-68.0,-70.0,-70.0,-64.0,-48.0,-55.0
1274,0.0,33,,,,-46.0,-66.0,-80.0,,-63.0,,
1275,0.0,33,,-55.0,,-64.0,-62.0,,,-52.0,-51.0,-64.0
1276,0.0,33,-72.0,-46.0,-46.0,-51.0,-64.0,-75.0,-68.0,-55.0,-50.0,-65.0
1277,0.0,33,-61.0,-56.0,-51.0,,-66.0,-64.0,-71.0,-51.0,-49.0,-58.0
1278,0.0,33,-73.0,-46.0,-48.0,-57.0,-74.0,-79.0,-71.0,,-48.0,-66.0
1279,0.0,33,,,,-45.0,,,,-62.0,-55.0,-52.0
1280,0.0,33,-76.0,-55.0,-47.0,-63.0,-75.0,-69.0,,-53.0,,
1281,0.0,33,-71.0,-57.0,-48.0,,,-76.0,-79.0,-62.0,,-67.0
1282,0.0,33,,,-69.0,-45.0,-63.0,-72.0,-70.0,-63.0,-57.0,-59.0
1283,0.0,33,-60.0,-53.0,-51.0,-46.0,-63.0,-63.0,-69.0,-51.0,-51.0,-59.0
1284,0.0,33,-76.0,-56.0,,-49.0,-72.0,-76.0,-74.0,-61.0,,
1285,0.0,33,-79.0,,-54.0,,-67.0,-73.0,-77.0,-60.0,,-75.0
1286,0.0,33,,-58.0,-48.0,,-66.0,-73.0,,-63.0,,
1287,0.0,33,-74.0,-51.0,-44.0,,,-67.0,-70.0,-57.0,-61.0,
1288,0.0,33,,-51.0,-47.0,-61.0,-70.0,-76.0,,-68.0,-52.0,
1289,0.0,33,,-56.0,-58.0,-47.0,-66.0,-69.0,,-61.0,-48.0,-65.0
1290,0.0,33,,,-50.0,-53.0,,,-75.0,-56.0,-58.0,-72.0
1291,0.0,33,,-53.0,-42.0,-52.0,-72.0,,,-55.0,-57.0,-59.0
1292,0.0,33,,-53.0,-51.0,-52.0,,-77.0,-73.0,-64.0,-46.0,-63.0
1293,0.0,33,-75.0,-43.0,-55.0,-54.0,,-77.0,-75.0,-56.0,-47.0,-66.0
1294,0.0,33,-75.0,-60.0,-52.0,-53.0,-71.0,-77.0,-74.0,-59.0,-52.0,-63.0
1295,0.0,33,,-61.0,-52.0,-45.0,-64.0,,,-63.0,-45.0,-54.0
1296,0.0,33,,,-56.0,,,-76.0,-75.0,-59.0,,-64.0
1297,0.0,33,-69.0,-48.0,-52.0,-49.0,-72.0,-75.0,-72.0,-60.0,-56.0,-62.0
1298,0.0,33,-75.0,,-51.0,-55.0,,,-72.0,-65.0,-61.0,
1299,0.0,33,-75.0,,-46.0,,-74.0,-77.0,,-67.0,-56.0,-73.0
1300,0.0,33,-80.0,-71.0,-47.0,-41.0,-64.0,-78.0,,-58.0,-44.0,-56.0
1301,0.0,33,-69.0,-61.0,-49.0,-50.0,,-77.0,-72.0,-63.0,-60.0,-58.0
1302,0.0,33,-80.0,-54.0,-48.0,-49.0,-67.0,-71.0,,-70.0,-51.0,-66.0
1303,0.0,33,-71.0,-54.0,,-50.0,-71.0,-75.0,-73.0,-56.0,-51.0,-66.0
1304,0.0,33,-72.0,-46.0,-53.0,,,-73.0,-70.0,-60.0,,
1305,0.0,33,-65.0,-59.0,-52.0,-51.0,-70.0,-65.0,-69.0,-56.0,-48.0,-57.0
1306,0.0,33,,-50.0,-45.0,-54.0,-74.0,,-72.0,-65.0,,-65.0
1307,0.0,33,-75.0,-50.0,-51.0,-55.0,-71.0,-76.0,,-65.0,-54.0,-66.0
1308,0.0,33,,-50.0,-51.0,-54.0,-63.0,-77.0,,-64.0,-51.0,-54.0
1309,0.0,33,,-57.0,,,-64.0,-78.0,,,-51.0,-55.0
1310,0.0,33,,-61.0,-52.0,-48.0,-66.0,-63.0,,-52.0,-52.0,-58.0
1311,0.0,33,-78.0,-58.0,-46.0,,-58.0,-78.0,-77.0,-63.0,-57.0,
1312,0.0,33,-76.0,-50.0,-45.0,,,-75.0,-76.0,-63.0,-44.0,-70.0
1313,0.0,33,,-61.0,-49.0,-44.0,-68.0,,,-63.0,-40.0,
1314,0.0,33,-79.0,-59.0,-48.0,-54.0,-66.0,-76.0,-75.0,,-54.0,-65.0
1315,0.0,33,,-66.0,-55.0,-41.0,-63.0,-75.0,,-59.0,,-55.0
1316,0.0,33,-78.0,-52.0,-51.0,,,-74.0,,-59.0,-41.0,-69.0
1317,0.0,33,,-67.0,,,,,,-61.0,-58.0,
1318,0.0,33,-73.0,-47.0,-47.0,-48.0,-58.0,,-67.0,-67.0,-45.0,-61.0
1319,0.0,33,-78.0,-54.0,-52.0,-51.0,-65.0,-79.0,,-60.0,-51.0,-60.0
1320,0.0,33,-81.0,-64.0,-55.0,-45.0,-65.0,-75.0,,-64.0,-44.0,-53.0
1321,0.0,33,-70.0,,-54.0,-55.0,-70.0,-66.0,-67.0,-64.0,-59.0,-62.0
1322,0.0,33,-70.0,-53.0,,-46.0,,-73.0,,,-55.0,-63.0
1323,0.0,33,-71.0,-62.0,,,-71.0,-70.0,-76.0,,-52.0,-73.0
1324,0.0,33,,-54.0,-47.0,-40.0,,-87.0,,-61.0,-54.0,-53.0
1325,0.0,33,,-52.0,-56.0,-53.0,-62.0,-71.0,,-64.0,-57.0,-57.0
1326,0.0,33,,-60.0,,-59.0,-66.0,-75.0,,-56.0,-51.0,
1327,0.0,33,,-51.0,-48.0,,-76.0,-78.0,,-64.0,,-62.0
1328,0.0,33,-73.0,-65.0,-54.0,-55.0,-77.0,-73.0,-72.0,-57.0,-53.0,-61.0
1329,0.0,33,,-58.0,-48.0,-62.0,-69.0,,,-65.0,-56.0,-63.0
1330,0.0,33,-78.0,-48.0,-42.0,-60.0,,-75.0,-76.0,-65.0,-49.0,-73.0
1331,0.0,33,,,,-41.0,-64.0,,,-63.0,-55.0,-52.0
1332,0.0,33,-74.0,-51.0,-39.0,-53.0,,-79.0,,-61.0,-48.0,-72.0
1333,0.0,33,-76.0,,-46.0,-41.0,-64.0,-78.0,-73.0,-60.0,,-54.0
1334,0.0,33,,,,-46.0,-65.0,-70.0,,-62.0,-49.0,-60.0
1335,0.0,33,,,-53.0,-52.0,,-74.0,-70.0,-61.0,-54.0,-66.0
1336,0.0,33,-73.0,-48.0,-45.0,-54.0,,-82.0,,-66.0,,-64.0
1337,0.0,33,,-61.0,-67.0,-43.0,,-71.0,-73.0,-56.0,-51.0,-51.0
1338,0.0,33,-75.0,-45.0,-55.0,-46.0,-66.0,,-72.0,-61.0,-47.0,-61.0
1339,0.0,33,-74.0,-51.0,-49.0,,,-75.0,-70.0,,,-66.0
1340,0.0,33,,-53.0,-48.0,-54.0,-66.0,-70.0,,-55.0,-50.0,-60.0
1341,0.0,33,-66.0,-52.0,-50.0,-51.0,,-64.0,-66.0,-57.0,-59.0,-62.0
1342,0.0,33,-72.0,-58.0,-57.0,-60.0,-72.0,-73.0,-69.0,-54.0,-53.0,-67.0
1343,0.0,33,-69.0,-58.0,-54.0,-61.0,,-64.0,-65.0,-68.0,-60.0,-62.0
1344,0.0,33,-70.0,-55.0,-49.0,-56.0,-70.0,-68.0,-80.0,-55.0,-52.0,-61.0
1345,0.0,33,-71.0,-50.0,-48.0,-50.0,,-77.0,-69.0,-61.0,-48.0,-61.0
1346,0.0,33,,-45.0,-53.0,-55.0,-64.0,-71.0,,-57.0,-47.0,-68.0
1347,0.0,33,-71.0,-52.0,-47.0,-52.0,-65.0,-77.0,-72.0,-55.0,,-64.0
1348,0.0,33,-67.0,-66.0,-54.0,-50.0,,-70.0,-76.0,-59.0,-54.0,-67.0
1349,0.0,33,-73.0,-58.0,-52.0,-49.0,-67.0,-73.0,,,-52.0,-60.0
1350,0.0,33,-74.0,,-50.0,-56.0,-68.0,-74.0,-75.0,-63.0,,-71.0
1351,0.0,33,-64.0,-55.0,,,-68.0,,-70.0,-53.0,-57.0,-62.0
1352,0.0,33,,-63.0,-61.0,-51.0,,-70.0,-75.0,-59.0,-56.0,-65.0
1353,0.0,33,-74.0,-53.0,-42.0,,-69.0,-73.0,,,,
1354,0.0,33,-72.0,-49.0,-50.0,-49.0,-64.0,,-75.0,-64.0,-48.0,-55.0
1355,0.0,33,,,-48.0,-53.0,-63.0,-71.0,,,-51.0,-61.0
1356,0.0,33,-77.0,,-42.0,-59.0,-71.0,-68.0,,-54.0,,
1357,0.0,33,,-54.0,-43.0,-47.0,,-77.0,,-63.0,-41.0,-55.0
1358,0.0,33,-82.0,,,-42.0,-67.0,-80.0,,,,
1359,0.0,33,-78.0,-49.0,-53.0,-53.0,,-73.0,,-61.0,,-66.0
1360,0.0,33,,-58.0,,-55.0,,-64.0,-65.0,-57.0,-50.0,
1361,0.0,33,-78.0,-62.0,-50.0,-52.0,-68.0,-75.0,,-59.0,-51.0,-59.0
1362,0.0,33,-72.0,-62.0,-60.0,-44.0,-71.0,-70.0,,-67.0,-51.0,-52.0
1363,0.0,33,-73.0,-61.0,-43.0,,-70.0,-71.0,-73.0,-59.0,-50.0,-49.0
1364,0.0,33,-77.0,-66.0,,,,-77.0,-69.0,,-49.0,
1365,0.0,33,-72.0,-63.0,-49.0,,,-71.0,-72.0,-62.0,-52.0,-54.0
1366,0.0,33,-70.0,,-49.0,-45.0,-66.0,-70.0,-71.0,-63.0,-50.0,-56.0
1367,0.0,33,-78.0,-64.0,-47.0,-42.0,-69.0,-78.0,-73.0,-54.0,-43.0,-55.0
1368,0.0,33,-77.0,-60.0,-43.0,-39.0,-59.0,-76.0,,,-51.0,-49.0
1369,0.0,33,-69.0,-55.0,-49.0,-45.0,-70.0,-70.0,-76.0,-61.0,-53.0,-57.0
1370,0.0,33,,-65.0,-42.0,-43.0,-60.0,-82.0,,-59.0,-46.0,-51.0
1371,0.0,33,-76.0,-55.0,-51.0,-43.0,-66.0,,-72.0,-59.0,-44.0,-51.0
1372,0.0,33,,,,,,-65.0,-67.0,,,
1373,0.0,33,,,-47.0,,-62.0,-77.0,-73.0,-61.0,-49.0,
1374,0.0,33,,,-53.0,-53.0,,-64.0,,,-60.0,-63.0
1375,0.0,33,-75.0,,,-42.0,-64.0,-84.0,-71.0,-54.0,-41.0,-50.0
1376,0.0,33,,-53.0,-50.0,-51.0,,,-64.0,-58.0,-54.0,-63.0
1377,0.0,33,,-53.0,,-63.0,,,,-58.0,-41.0,-71.0
1378,0.0,33,,-51.0,,-60.0,-73.0,,-72.0,-61.0,-55.0,-69.0
1379,0.0,33,-74.0,-49.0,-45.0,-54.0,,-74.0,-80.0,-60.0,-55.0,-64.0
1380,0.0,33,,,,-49.0,,-73.0,-72.0,-60.0,,-63.0
1381,0.0,33,,,-49.0,-40.0,-61.0,,-72.0,-52.0,-43.0,
1382,0.0,33,,,-49.0,-41.0,-60.0,,,-64.0,-60.0,-51.0
1383,0.0,33,-73.0,-54.0,-51.0,-49.0,-74.0,,,-59.0,-51.0,-64.0
1384,0.0,33,,,,-66.0,,-79.0,-73.0,-58.0,-44.0,-72.0
1385,0.0,33,-79.0,-53.0,-47.0,-68.0,-66.0,-71.0,-77.0,-60.0,-51.0,-77.0
1386,0.0,33,-74.0,-62.0,-65.0,-58.0,,-70.0,-71.0,-63.0,-53.0,-68.0
1387,0.0,33,-73.0,-59.0,-41.0,,,-77.0,-74.0,-56.0,-45.0,-55.0
1388,0.0,33,-78.0,-65.0,-64.0,-55.0,,,-75.0,-55.0,-49.0,-68.0
1389,0.0,33,,-60.0,-59.0,,-69.0,,-68.0,,,
1390,0.0,33,-75.0,,,-56.0,-66.0,-75.0,,-60.0,-46.0,-66.0
1391,0.0,33,-72.0,-55.0,,-44.0,-63.0,-75.0,,-66.0,-55.0,
1392,0.0,33,-72.0,-59.0,-46.0,-43.0,-57.0,-76.0,,-55.0,-45.0,-53.0
1393,0.0,33,,-58.0,-45.0,-41.0,,-78.0,,-60.0,-45.0,-53.0
1394,0.0,33,-74.0,,,-60.0,,-74.0,-80.0,,,-68.0
1395,0.0,33,-74.0,,-62.0,-48.0,-67.0,-72.0,-74.0,-63.0,-47.0,-60.0
1396,0.0,33,-78.0,-44.0,-46.0,-54.0,-65.0,-80.0,-74.0,-65.0,-47.0,-64.0
1397,0.0,33,-62.0,-59.0,-60.0,-41.0,-67.0,-65.0,-71.0,-52.0,-49.0,-55.0
1398,0.0,33,,-47.0,-53.0,,-69.0,-66.0,-69.0,-50.0,-59.0,
1399,0.0,33,-70.0,,,-42.0,-60.0,,,,-45.0,-51.0
1400,0.0,33,,-52.0,-54.0,-49.0,,,,-60.0,,-52.0
1401,0.0,33,,-64.0,,-54.0,-70.0,-71.0,,-51.0,,-75.0
1402,0.0,33,-71.0,-49.0,-48.0,-59.0,-75.0,-77.0,,-59.0,-50.0,-69.0
1403,0.0,33,-79.0,-49.0,-44.0,-60.0,-78.0,-74.0,-75.0,-63.0,-43.0,-70.0
1404,0.0,33,-67.0,-55.0,-47.0,-57.0,-73.0,-64.0,-63.0,-56.0,-50.0,-68.0
1405,0.0,33,-78.0,-49.0,-43.0,-48.0,,-78.0,-80.0,-64.0,-47.0,
1406,0.0,33,-69.0,,,-53.0,-71.0,-68.0,,-55.0,,-62.0
1407,0.0,33,-76.0,-68.0,-46.0,-42.0,-61.0,-80.0,,-52.0,-49.0,-53.0
1408,0.0,33,-71.0,-49.0,,,-63.0,-79.0,-78.0,-64.0,-50.0,-53.0
1409,0.0,33,-72.0,-65.0,-53.0,,-75.0,-70.0,,-56.0,-52.0,-75.0
1410,0.0,33,-72.0,-54.0,-54.0,-59.0,-69.0,-75.0,-73.0,-54.0,,-59.0
1411,0.0,33,-73.0,-65.0,-59.0,-55.0,,-72.0,-72.0,-55.0,,-71.0
1412,0.0,33,-79.0,-52.0,,-46.0,-64.0,-80.0,,,-63.0,-62.0
1413,0.0,33,-72.0,-49.0,-45.0,-51.0,-62.0,-73.0,,-58.0,-48.0,
1414,0.0,33,-70.0,-60.0,-68.0,-52.0,-71.0,-74.0,-73.0,-54.0,-48.0,-69.0
1415,0.0,33,-81.0,-69.0,-56.0,,-70.0,-74.0,-83.0,-58.0,-49.0,-71.0
1416,0.0,33,-81.0,-46.0,-52.0,-55.0,-63.0,-71.0,-72.0,-58.0,-51.0,-70.0
1417,0.0,33,-67.0,,,-55.0,-69.0,-63.0,,,-48.0,-60.0
1418,0.0,33,-83.0,-60.0,,,-58.0,-77.0,-74.0,-62.0,-53.0,-51.0
1419,0.0,33,-69.0,,-51.0,-55.0,,-77.0,-73.0,-58.0,-57.0,-65.0
1420,0.0,33,-67.0,,-55.0,-45.0,,-64.0,-73.0,-52.0,-57.0,-57.0
1421,0.0,33,-74.0,-55.0,-49.0,-45.0,-65.0,-83.0,-72.0,-60.0,-52.0,-53.0
1422,0.0,33,-75.0,-46.0,-42.0,-63.0,-77.0,-79.0,,-56.0,-43.0,-75.0
1423,0.0,33,,-46.0,-49.0,,-63.0,,-71.0,-60.0,,-71.0
1424,0.0,33,-77.0,,-52.0,-49.0,-61.0,,-72.0,-61.0,,-58.0
1425,0.0,33,,-47.0,-47.0,-53.0,-66.0,-70.0,,-57.0,,-64.0
1426,0.0,33,-68.0,-62.0,-51.0,-48.0,-70.0,-68.0,,-58.0,-61.0,-63.0
1427,0.0,33,-73.0,-56.0,-52.0,-53.0,-66.0,-79.0,,-61.0,-51.0,-67.0
1428,0.0,33,-70.0,,-42.0,-49.0,-72.0,-81.0,,-63.0,-40.0,-55.0
1429,0.0,33,-70.0,-67.0,-55.0,-59.0,,-78.0,-73.0,-63.0,-55.0,-71.0
1430,0.0,33,-79.0,-54.0,-54.0,-59.0,-68.0,-72.0,-75.0,-65.0,-50.0,-68.0
1431,0.0,33,-76.0,-53.0,-42.0,-65.0,,-69.0,-72.0,-61.0,-49.0,-71.0
1432,0.0,33,-77.0,,-42.0,-62.0,-73.0,-67.0,,-58.0,-50.0,-72.0
1433,0.0,33,,-62.0,-44.0,-46.0,-68.0,,,-65.0,-40.0,-55.0
1434,0.0,33,-74.0,-66.0,-46.0,-43.0,,,-75.0,-56.0,-44.0,-55.0
1435,0.0,33,,-69.0,-52.0,-51.0,-73.0,,-73.0,,,-68.0
1436,0.0,33,,-59.0,-45.0,,-59.0,-78.0,,-58.0,-51.0,
1437,0.0,33,-74.0,,-53.0,-42.0,-70.0,,,-62.0,-44.0,
1438,0.0,33,-70.0,-66.0,-45.0,-54.0,-73.0,-64.0,-66.0,-57.0,-65.0,-63.0
1439,0.0,33,-79.0,-56.0,-46.0,,,-86.0,-70.0,-56.0,-52.0,-73.0
1440,0.0,33,-83.0,-62.0,-42.0,-41.0,-59.0,-77.0,,-60.0,-50.0,-50.0
1441,0.0,33,-72.0,-60.0,-49.0,-52.0,-69.0,-70.0,,-59.0,-54.0,
1442,0.0,33,-70.0,-64.0,-44.0,-44.0,-64.0,-81.0,,-56.0,-47.0,
1443,0.0,33,-68.0,-61.0,,-48.0,-70.0,,,-64.0,-56.0,-56.0
