,x,ref_sensor,s57,s20,s54,s05,s34,s22,s06,s31,s36,s35
29512,0.0,20,-38.0,-52.0,-66.0,-75.0,-82.0,-63.0,-65.0,-66.0,-77.0,-90.0
29513,0.0,20,-59.0,-43.0,-46.0,-66.0,,-74.0,,-62.0,-72.0,
29514,0.0,20,-49.0,-47.0,,,-72.0,-68.0,-59.0,-64.0,-68.0,-70.0
29515,0.0,20,,-54.0,-54.0,-64.0,-84.0,-54.0,-56.0,-66.0,-70.0,-72.0
29516,0.0,20,-54.0,,-46.0,-64.0,-70.0,-66.0,,-56.0,-63.0,-68.0
29517,0.0,20,-54.0,-56.0,-41.0,,-69.0,-67.0,-60.0,-57.0,,-68.0
29518,0.0,20,-65.0,-42.0,-49.0,-65.0,,-74.0,-61.0,-63.0,-61.0,-81.0
29519,0.0,20,-63.0,-47.0,-44.0,-65.0,,-66.0,-52.0,-68.0,-65.0,-71.0
29520,0.0,20,-47.0,-49.0,-49.0,-65.0,,-62.0,-56.0,-58.0,,-75.0
29521,0.0,20,-57.0,-51.0,-67.0,-70.0,,-64.0,-55.0,-67.0,-74.0,-81.0
29522,0.0,20,-50.0,,,,,-56.0,-50.0,-63.0,-73.0,
29523,0.0,20,,-47.0,,,,-70.0,,-63.0,,-70.0
29524,0.0,20,-62.0,-48.0,-47.0,-65.0,,,-59.0,-60.0,-69.0,-68.0
29525,0.0,20,,-55.0,-54.0,-64.0,,,,-55.0,-67.0,-72.0
29526,0.0,20,-47.0,-55.0,-60.0,-66.0,,-51.0,-53.0,-64.0,-73.0,-76.0
29527,0.0,20,-57.0,-60.0,-63.0,-69.0,-81.0,-56.0,,-75.0,,-81.0
29528,0.0,20,-49.0,-43.0,-59.0,-65.0,,-57.0,-52.0,,,-84.0
29529,0.0,20,-49.0,-54.0,,-68.0,-83.0,-64.0,-61.0,,-64.0,-73.0
29530,0.0,20,-51.0,-64.0,-46.0,-66.0,-81.0,-66.0,-55.0,-71.0,-64.0,-77.0
29531,0.0,20,-67.0,,-52.0,-63.0,-81.0,-69.0,-66.0,-64.0,,-73.0
29532,0.0,20,-51.0,-55.0,-43.0,-71.0,-73.0,-74.0,-69.0,-67.0,-74.0,-69.0
29533,0.0,20,-47.0,-48.0,,,,-61.0,-56.0,-68.0,,
29534,0.0,20,-53.0,-47.0,,,-70.0,-75.0,-60.0,-56.0,,-73.0
29535,0.0,20,-46.0,-48.0,-53.0,-61.0,,-69.0,-51.0,,-71.0,-77.0
29536,0.0,20,,-51.0,-55.0,-76.0,,,,-73.0,-72.0,
29537,0.0,20,-52.0,-49.0,-49.0,-65.0,-69.0,-69.0,-65.0,-56.0,-62.0,-70.0
29538,0.0,20,,-52.0,-50.0,-70.0,,-67.0,-57.0,-62.0,-74.0,-73.0
29539,0.0,20,-59.0,-40.0,-48.0,-63.0,-80.0,-75.0,-60.0,-56.0,-64.0,-77.0
29540,0.0,20,-47.0,-49.0,-48.0,-68.0,-76.0,-69.0,-63.0,-67.0,-67.0,-74.0
29541,0.0,20,-61.0,-50.0,-44.0,-71.0,-70.0,-73.0,-68.0,-54.0,-75.0,-74.0
29542,0.0,20,-70.0,-45.0,-43.0,-60.0,-82.0,-75.0,-66.0,-65.0,-66.0,
29543,0.0,20,,,-53.0,-67.0,,,,-65.0,,
29544,0.0,20,-44.0,-58.0,-59.0,,-76.0,-66.0,-55.0,,-73.0,-78.0
29545,0.0,20,-68.0,,-43.0,-53.0,-76.0,-66.0,-61.0,-66.0,-69.0,-67.0
29546,0.0,20,-49.0,-46.0,-55.0,-66.0,,-67.0,-63.0,-61.0,-65.0,-76.0
29547,0.0,20,-46.0,,,,-81.0,-60.0,,,,
29548,0.0,20,-56.0,-51.0,,,,-51.0,-57.0,-63.0,-72.0,
29549,0.0,20,,-59.0,,-67.0,,-58.0,-55.0,-59.0,,-72.0
29550,0.0,20,-59.0,-53.0,-64.0,-69.0,-80.0,-65.0,-50.0,-69.0,-74.0,-85.0
29551,0.0,20,,-55.0,-53.0,,-81.0,-64.0,,-73.0,-75.0,
29552,0.0,20,-51.0,-54.0,-58.0,-67.0,-78.0,-60.0,-75.0,-68.0,-72.0,-78.0
29553,0.0,20,-51.0,-53.0,-60.0,-73.0,,-59.0,-63.0,-66.0,-71.0,-83.0
29554,0.0,20,-55.0,-49.0,-49.0,-65.0,,-63.0,-56.0,,-66.0,-78.0
29555,0.0,20,-54.0,-61.0,-57.0,-68.0,-81.0,-63.0,-60.0,-71.0,-73.0,-81.0
29556,0.0,20,-47.0,-58.0,-47.0,-58.0,-79.0,-67.0,-58.0,-73.0,-72.0,-74.0
29557,0.0,20,,-54.0,-45.0,,,-73.0,-66.0,,-64.0,-68.0
29558,0.0,20,-53.0,,-52.0,-67.0,,-57.0,-51.0,,,-79.0
29559,0.0,20,-60.0,-53.0,-54.0,-61.0,-81.0,-70.0,-57.0,-57.0,-66.0,-73.0
29560,0.0,20,-64.0,-43.0,-44.0,-59.0,,-69.0,-56.0,-63.0,,-67.0
29561,0.0,20,-63.0,,-48.0,,,-61.0,-53.0,-63.0,-65.0,
29562,0.0,20,-55.0,-60.0,-50.0,-64.0,-73.0,-68.0,-57.0,-66.0,-60.0,-79.0
29563,0.0,20,-66.0,-54.0,-45.0,,-75.0,-77.0,-57.0,,,-74.0
29564,0.0,20,-51.0,-52.0,,,,-62.0,-63.0,-59.0,,-70.0
29565,0.0,20,,-49.0,,-57.0,,-72.0,,,,-73.0
29566,0.0,20,,-53.0,-48.0,-53.0,-72.0,-69.0,,-58.0,-70.0,-68.0
29567,0.0,20,-54.0,-51.0,-53.0,-68.0,-79.0,-65.0,,-60.0,,
29568,0.0,20,-62.0,-52.0,,-66.0,,-65.0,-58.0,-64.0,,-83.0
29569,0.0,20,-52.0,-55.0,-50.0,-63.0,-78.0,-67.0,-57.0,-65.0,-62.0,-76.0
29570,0.0,20,-48.0,-46.0,,-66.0,,-59.0,-57.0,-62.0,-74.0,-73.0
29571,0.0,20,-57.0,-48.0,-57.0,-71.0,-80.0,-55.0,-50.0,-62.0,,-82.0
29572,0.0,20,,,-44.0,-63.0,-71.0,,,-59.0,-66.0,-65.0
29573,0.0,20,-53.0,,-50.0,-66.0,,-60.0,-68.0,,-71.0,
29574,0.0,20,-45.0,-47.0,-55.0,-68.0,-80.0,-63.0,-55.0,-65.0,-75.0,-77.0
29575,0.0,20,,,,,-81.0,-58.0,,,-68.0,-76.0
29576,0.0,20,-50.0,-41.0,-49.0,-62.0,-78.0,-64.0,-56.0,-59.0,-64.0,-68.0
29577,0.0,20,-43.0,-60.0,-55.0,-72.0,-83.0,-63.0,-61.0,-63.0,-69.0,-74.0
29578,0.0,20,-63.0,-49.0,-48.0,-70.0,-75.0,-71.0,-55.0,-59.0,,-80.0
29579,0.0,20,-63.0,-44.0,-45.0,-58.0,-76.0,-63.0,-59.0,-70.0,-64.0,-73.0
29580,0.0,20,-48.0,-53.0,-44.0,,-72.0,-69.0,-57.0,-60.0,-68.0,-66.0
29581,0.0,20,-47.0,-46.0,-53.0,-63.0,,-54.0,-52.0,-64.0,-81.0,-77.0
29582,0.0,20,-47.0,,,,,-58.0,-68.0,-73.0,,
29583,0.0,20,-43.0,-45.0,-51.0,-62.0,,-55.0,,-65.0,,-77.0
29584,0.0,20,-55.0,-47.0,-46.0,-68.0,,-68.0,-59.0,-56.0,-65.0,-69.0
29585,0.0,20,,-48.0,-48.0,-68.0,-81.0,-60.0,-49.0,-66.0,-71.0,-82.0
29586,0.0,20,-60.0,-57.0,-49.0,-69.0,-72.0,-60.0,-60.0,-64.0,-65.0,-75.0
29587,0.0,20,,-59.0,,-66.0,,,,-60.0,-71.0,-87.0
29588,0.0,20,,,,-65.0,,-64.0,-61.0,,,-69.0
29589,0.0,20,-60.0,-47.0,-47.0,-70.0,,-64.0,-68.0,,-73.0,-75.0
29590,0.0,20,-55.0,-51.0,-48.0,-60.0,-72.0,-69.0,,-63.0,-68.0,-78.0
29591,0.0,20,-42.0,-46.0,-57.0,-73.0,-84.0,-60.0,-48.0,-72.0,,-79.0
29592,0.0,20,-61.0,-47.0,-45.0,,,-65.0,-59.0,-57.0,,
29593,0.0,20,-60.0,-45.0,-51.0,-71.0,,-71.0,-58.0,-73.0,-71.0,-73.0
29594,0.0,20,-39.0,,-60.0,,,-66.0,-64.0,-67.0,,-78.0
29595,0.0,20,,-45.0,-42.0,-72.0,-72.0,-68.0,-59.0,-68.0,-69.0,-82.0
29596,0.0,20,,-51.0,-54.0,-65.0,,,,,-65.0,-78.0
29597,0.0,20,-56.0,-48.0,-51.0,-68.0,,-56.0,-51.0,-62.0,-75.0,-75.0
29598,0.0,20,,-55.0,-55.0,-64.0,,-62.0,-58.0,-68.0,-71.0,-74.0
29599,0.0,20,-58.0,-43.0,-48.0,,-72.0,-63.0,-54.0,-66.0,,-76.0
29600,0.0,20,-46.0,-51.0,-54.0,,,-69.0,-53.0,,,-80.0
29601,0.0,20,-48.0,-45.0,-49.0,-71.0,,-54.0,-51.0,-63.0,-68.0,-75.0
29602,0.0,20,,-47.0,-44.0,-63.0,-76.0,,,-66.0,-63.0,-84.0
29603,0.0,20,-49.0,-50.0,-50.0,-67.0,-74.0,-61.0,-66.0,-66.0,-67.0,-71.0
29604,0.0,20,-50.0,-52.0,,-66.0,-74.0,-72.0,,-63.0,,-68.0
29605,0.0,20,-54.0,-49.0,-45.0,-62.0,-69.0,-66.0,-55.0,-57.0,-67.0,
29606,0.0,20,-49.0,-51.0,-48.0,,,-64.0,-62.0,-67.0,-69.0,
29607,0.0,20,-61.0,-48.0,-48.0,-67.0,,-64.0,-50.0,,-69.0,-80.0
29608,0.0,20,-62.0,-48.0,-46.0,-62.0,-70.0,-69.0,-52.0,-63.0,-69.0,-72.0
29609,0.0,20,,-50.0,,-69.0,,,,,-67.0,-75.0
29610,0.0,20,-50.0,-46.0,-49.0,-62.0,,-64.0,-64.0,-58.0,,-66.0
29611,0.0,20,,-49.0,-53.0,-76.0,,-62.0,-60.0,-74.0,-77.0,-82.0
29612,0.0,20,-51.0,-59.0,-44.0,-65.0,-73.0,-71.0,-66.0,-63.0,-67.0,-72.0
29613,0.0,20,-62.0,,-42.0,-68.0,,-77.0,-60.0,-63.0,-67.0,-74.0
29614,0.0,20,,-47.0,-50.0,-57.0,,-74.0,-61.0,,-62.0,-76.0
29615,0.0,20,-50.0,-45.0,-56.0,,,-62.0,-57.0,,-78.0,-73.0
29616,0.0,20,-60.0,-50.0,-51.0,-68.0,-73.0,-64.0,-57.0,-67.0,-71.0,-73.0
29617,0.0,20,-55.0,-51.0,-60.0,-64.0,,-63.0,-55.0,-64.0,-72.0,
29618,0.0,20,-54.0,-52.0,-45.0,-73.0,-74.0,-69.0,,-63.0,-73.0,-77.0
29619,0.0,20,-55.0,-53.0,-57.0,-70.0,,-63.0,-70.0,-67.0,-70.0,-75.0
29620,0.0,20,-62.0,-48.0,-50.0,,-75.0,-68.0,-55.0,-58.0,,-78.0
29621,0.0,20,-44.0,-55.0,,,,,-59.0,-63.0,-74.0,-74.0
29622,0.0,20,-52.0,-65.0,-50.0,-68.0,,-57.0,-55.0,-63.0,-69.0,-70.0
29623,0.0,20,-43.0,-59.0,-53.0,,,-59.0,-55.0,-67.0,-74.0,-75.0
29624,0.0,20,-69.0,-62.0,-53.0,-76.0,,-77.0,-60.0,-65.0,-78.0,-79.0
29625,0.0,20,-40.0,-48.0,,-76.0,,-65.0,-58.0,-68.0,,-77.0
29626,0.0,20,,-50.0,-44.0,,-69.0,-74.0,-63.0,-57.0,,
29627,0.0,20,-43.0,,,-71.0,,-72.0,-51.0,-64.0,-77.0,-80.0
29628,0.0,20,-61.0,-52.0,-43.0,-66.0,,-73.0,-60.0,-63.0,-70.0,-81.0
29629,0.0,20,-54.0,-51.0,-45.0,-66.0,-71.0,-69.0,-67.0,-60.0,,-66.0
29630,0.0,20,-38.0,-48.0,,-71.0,,-65.0,-56.0,-67.0,,-80.0
29631,0.0,20,-55.0,-46.0,-47.0,-65.0,-70.0,-68.0,-66.0,-65.0,-63.0,-80.0
29632,0.0,20,-53.0,-47.0,,-71.0,,-57.0,,-61.0,-74.0,-73.0
29633,0.0,20,,-54.0,,-77.0,-74.0,-66.0,-67.0,-65.0,-71.0,-72.0
29634,0.0,20,-52.0,-48.0,-55.0,-65.0,-77.0,-60.0,,-61.0,-67.0,-74.0
29635,0.0,20,-55.0,-49.0,-49.0,-63.0,-69.0,-66.0,-70.0,-60.0,-64.0,-75.0
29636,0.0,20,-54.0,-55.0,-50.0,,,-60.0,-70.0,-68.0,,-78.0
29637,0.0,20,-58.0,-40.0,-47.0,-65.0,-83.0,,,,-74.0,-77.0
29638,0.0,20,-56.0,-50.0,,-67.0,-80.0,-60.0,-51.0,,,-79.0
29639,0.0,20,-53.0,-46.0,,,,-63.0,-64.0,-64.0,,
29640,0.0,20,-49.0,-63.0,,,-74.0,-72.0,-64.0,,-60.0,-69.0
29641,0.0,20,-55.0,-49.0,-51.0,-67.0,,-66.0,-56.0,-62.0,,-76.0
29642,0.0,20,-52.0,-52.0,-51.0,-61.0,,-50.0,-64.0,-66.0,,-71.0
29643,0.0,20,-60.0,-49.0,-48.0,,,,-51.0,-65.0,-69.0,
29644,0.0,20,-50.0,-54.0,-51.0,-70.0,,-65.0,-59.0,,-70.0,-73.0
29645,0.0,20,-42.0,-45.0,-61.0,-72.0,,-66.0,,-62.0,-79.0,-83.0
29646,0.0,20,-52.0,-49.0,-46.0,,-71.0,-67.0,-60.0,-64.0,,
29647,0.0,20,-61.0,-56.0,-44.0,-68.0,,-73.0,,-63.0,-69.0,-76.0
29648,0.0,20,-46.0,-53.0,-58.0,-63.0,-78.0,,,-66.0,-80.0,-79.0
29649,0.0,20,-56.0,-59.0,-56.0,-70.0,,,,-68.0,,
29650,0.0,20,-59.0,-55.0,-45.0,-71.0,-84.0,-59.0,-51.0,-68.0,-66.0,-77.0
29651,0.0,20,-48.0,-42.0,-49.0,,-78.0,-63.0,,-64.0,-62.0,-71.0
29652,0.0,20,-49.0,-49.0,-44.0,-65.0,,-63.0,-56.0,-63.0,-69.0,-76.0
29653,0.0,20,-43.0,-57.0,-61.0,-75.0,,-58.0,-52.0,-72.0,,-79.0
29654,0.0,20,-59.0,,,,,,,,,-73.0
29655,0.0,20,-50.0,-44.0,-45.0,-60.0,-78.0,-68.0,,-73.0,-60.0,-73.0
29656,0.0,20,-51.0,-54.0,-45.0,-65.0,-76.0,-64.0,-53.0,-63.0,-67.0,-74.0
29657,0.0,20,-47.0,-47.0,-55.0,-69.0,,-68.0,-57.0,-56.0,-72.0,-76.0
29658,0.0,20,,-51.0,-43.0,-66.0,-73.0,-68.0,-63.0,-55.0,-62.0,-72.0
29659,0.0,20,-41.0,-45.0,-52.0,-76.0,-80.0,,,-58.0,-73.0,-77.0
29660,0.0,20,-48.0,,-48.0,,-74.0,-61.0,-58.0,,,-70.0
29661,0.0,20,-52.0,-52.0,-48.0,-67.0,,-60.0,-65.0,-66.0,-74.0,-78.0
29662,0.0,20,-55.0,-51.0,-51.0,,-76.0,-67.0,-63.0,,-72.0,-74.0
29663,0.0,20,-46.0,-47.0,-49.0,-62.0,-78.0,-72.0,-53.0,-65.0,-74.0,-76.0
29664,0.0,20,-42.0,-50.0,-58.0,-69.0,,-60.0,-54.0,-75.0,-76.0,-79.0
29665,0.0,20,-56.0,-47.0,-44.0,-57.0,-82.0,-72.0,-54.0,-61.0,-63.0,-74.0
29666,0.0,20,-62.0,-40.0,-53.0,-76.0,,-73.0,,-63.0,-61.0,-74.0
29667,0.0,20,-49.0,-50.0,,-72.0,,-59.0,-59.0,-65.0,-77.0,-87.0
29668,0.0,20,,-47.0,-57.0,-63.0,,-58.0,-48.0,-61.0,,-79.0
29669,0.0,20,-54.0,-56.0,-44.0,-62.0,-71.0,-62.0,-66.0,-61.0,,-67.0
29670,0.0,20,-56.0,-44.0,,,,-69.0,-66.0,,-65.0,-69.0
29671,0.0,20,-46.0,-58.0,-51.0,-65.0,,-59.0,,-66.0,-76.0,-75.0
29672,0.0,20,-47.0,-51.0,-58.0,-68.0,,,-53.0,-67.0,-77.0,-88.0
29673,0.0,20,,,,-67.0,-75.0,-69.0,,,-71.0,-75.0
29674,0.0,20,-55.0,-57.0,,,,-57.0,-61.0,-67.0,,-79.0
29675,0.0,20,,-51.0,-55.0,-67.0,,-76.0,-58.0,-64.0,-70.0,-75.0
29676,0.0,20,-52.0,,-51.0,-62.0,,-53.0,-50.0,-66.0,-77.0,
29677,0.0,20,-65.0,,,-72.0,,-61.0,-55.0,-68.0,-70.0,-73.0
29678,0.0,20,-51.0,-48.0,,-61.0,,-73.0,,,,-67.0
29679,0.0,20,-44.0,-50.0,,,,-68.0,-67.0,-72.0,,-77.0
29680,0.0,20,-47.0,-49.0,-45.0,-71.0,,-64.0,-55.0,,-69.0,-75.0
29681,0.0,20,-53.0,-54.0,-44.0,-66.0,-72.0,-73.0,-63.0,-58.0,,-69.0
29682,0.0,20,-55.0,-45.0,,,,-73.0,-63.0,-65.0,-58.0,
29683,0.0,20,-46.0,-63.0,-66.0,-75.0,,-63.0,-59.0,-66.0,-67.0,-84.0
29684,0.0,20,-45.0,-51.0,,,-75.0,-56.0,,-72.0,,
29685,0.0,20,-53.0,-51.0,-54.0,,-71.0,,-66.0,-68.0,-71.0,
29686,0.0,20,-41.0,-47.0,-47.0,-68.0,-81.0,,,-66.0,-69.0,-73.0
29687,0.0,20,,,,,-78.0,-64.0,-58.0,,,
29688,0.0,20,-64.0,-44.0,-54.0,-65.0,-79.0,-71.0,-59.0,-57.0,-63.0,-77.0
29689,0.0,20,-46.0,-47.0,-50.0,-70.0,-79.0,-61.0,,-63.0,-71.0,-69.0
29690,0.0,20,-53.0,-56.0,-58.0,-60.0,-77.0,-68.0,-70.0,-56.0,,-78.0
29691,0.0,20,-55.0,,,-65.0,-76.0,,-56.0,-68.0,-60.0,-72.0
29692,0.0,20,-53.0,-58.0,-54.0,,,-63.0,-64.0,,,-72.0
29693,0.0,20,-44.0,-49.0,-51.0,-73.0,,-68.0,-55.0,-65.0,-64.0,-76.0
29694,0.0,20,-50.0,-45.0,-55.0,-60.0,,-63.0,-54.0,-59.0,-65.0,
29695,0.0,20,-42.0,-58.0,,,,-68.0,-61.0,,,-86.0
29696,0.0,20,-66.0,-50.0,-47.0,-56.0,,-70.0,,-62.0,-61.0,-66.0
29697,0.0,20,-45.0,-53.0,-60.0,-70.0,-88.0,-67.0,-55.0,-69.0,-74.0,-73.0
29698,0.0,20,,-43.0,-49.0,-76.0,-80.0,-66.0,,-63.0,-66.0,-77.0
29699,0.0,20,,-48.0,-54.0,-66.0,-79.0,-57.0,-54.0,-75.0,-66.0,-71.0
29700,0.0,20,-52.0,-45.0,-52.0,-66.0,-71.0,-65.0,,-65.0,-74.0,-75.0
29701,0.0,20,-55.0,,,-68.0,-76.0,-54.0,-51.0,-62.0,-76.0,-74.0
29702,0.0,20,-62.0,-43.0,,-58.0,-74.0,-71.0,-61.0,,-58.0,-84.0
29703,0.0,20,-44.0,-56.0,,-67.0,,-73.0,-70.0,-62.0,-66.0,-80.0
29704,0.0,20,-51.0,-63.0,,-71.0,,-63.0,,,-66.0,-75.0
29705,0.0,20,-55.0,-52.0,-43.0,-65.0,-72.0,,-55.0,-60.0,-68.0,
29706,0.0,20,-42.0,-50.0,-69.0,-78.0,,-63.0,,-67.0,,-80.0
29707,0.0,20,-41.0,-53.0,-51.0,-69.0,,-73.0,-61.0,-67.0,-65.0,-74.0
29708,0.0,20,-41.0,,-56.0,-75.0,,-60.0,-54.0,-81.0,-77.0,-78.0
29709,0.0,20,-44.0,-65.0,-62.0,,,-59.0,,-72.0,,
29710,0.0,20,,-56.0,,,,-63.0,-57.0,-56.0,,
29711,0.0,20,,,,-66.0,,,,,,-75.0
29712,0.0,20,-47.0,,-60.0,,-83.0,-58.0,,-70.0,-73.0,
29713,0.0,20,-50.0,-48.0,-54.0,-70.0,-82.0,,,,-73.0,-79.0
29714,0.0,20,-48.0,-58.0,-49.0,-66.0,-80.0,-60.0,-58.0,-66.0,-69.0,-80.0
29715,0.0,20,,-48.0,,-70.0,,-70.0,,-59.0,-62.0,-77.0
29716,0.0,20,-52.0,-66.0,-55.0,,,,,,-72.0,-70.0
29717,0.0,20,-70.0,-49.0,-44.0,-53.0,-73.0,,-56.0,-61.0,-70.0,-63.0
29718,0.0,20,-54.0,-48.0,,-74.0,-82.0,,-55.0,,-69.0,-75.0
29719,0.0,20,,-47.0,,,,,,-62.0,,
29720,0.0,20,-54.0,-46.0,,,-71.0,-67.0,-59.0,-58.0,,
29721,0.0,20,-45.0,-61.0,-48.0,-69.0,,-66.0,-48.0,-63.0,-73.0,-76.0
29722,0.0,20,-55.0,-52.0,-48.0,-69.0,-73.0,-73.0,-57.0,-62.0,,-74.0
29723,0.0,20,,,,,,,-52.0,,,-75.0
29724,0.0,20,-56.0,-48.0,-44.0,,-80.0,-67.0,-61.0,,-71.0,-75.0
29725,0.0,20,-66.0,-47.0,-44.0,-58.0,,-71.0,-49.0,-61.0,-60.0,-70.0
29726,0.0,20,-45.0,-60.0,-64.0,-72.0,-80.0,-56.0,-69.0,-70.0,-67.0,-85.0
29727,0.0,20,,-46.0,-45.0,-70.0,-70.0,-65.0,-53.0,-60.0,-71.0,-74.0
29728,0.0,20,-53.0,-48.0,,-70.0,,,-57.0,,,-69.0
29729,0.0,20,-62.0,-48.0,,,-78.0,-71.0,,,,
29730,0.0,20,-59.0,-47.0,-54.0,-66.0,-73.0,-67.0,-56.0,-75.0,-68.0,-72.0
29731,0.0,20,-64.0,-44.0,-49.0,-63.0,-76.0,-65.0,,,,-70.0
29732,0.0,20,-55.0,-49.0,,,-74.0,-68.0,-68.0,-58.0,,-77.0
29733,0.0,20,,,,-77.0,-78.0,,,,-73.0,-78.0
29734,0.0,20,-46.0,,,,,-70.0,-55.0,,,-78.0
29735,0.0,20,-39.0,,,-71.0,,-60.0,,-63.0,-72.0,
29736,0.0,20,-55.0,-49.0,-42.0,-66.0,-73.0,-71.0,-69.0,-61.0,,-68.0
29737,0.0,20,,-48.0,-47.0,-63.0,,-63.0,-60.0,,,-65.0
29738,0.0,20,,-53.0,-48.0,-69.0,,-56.0,-52.0,-67.0,-71.0,
29739,0.0,20,,-47.0,,-69.0,-80.0,,,-73.0,-67.0,-76.0
29740,0.0,20,-50.0,-48.0,-54.0,,-80.0,,-64.0,,-65.0,
29741,0.0,20,-48.0,-53.0,-57.0,-68.0,,-59.0,-49.0,-69.0,-79.0,-87.0
29742,0.0,20,-52.0,-52.0,-43.0,-64.0,-69.0,-59.0,-61.0,-66.0,-64.0,-67.0
29743,0.0,20,-50.0,-57.0,,,,-61.0,-51.0,-65.0,,-72.0
29744,0.0,20,-52.0,-52.0,-48.0,-67.0,,-67.0,-57.0,-62.0,-67.0,-81.0
29745,0.0,20,,,,-66.0,,,,,,
29746,0.0,20,-57.0,-51.0,-42.0,-70.0,-71.0,-68.0,-62.0,-58.0,-63.0,-67.0
29747,0.0,20,-56.0,,-58.0,,,-66.0,,-64.0,,-74.0
29748,0.0,20,-51.0,-47.0,,-63.0,-72.0,-74.0,-70.0,-59.0,-63.0,-70.0
29749,0.0,20,-46.0,,-49.0,-69.0,,-64.0,,-56.0,-65.0,-68.0
29750,0.0,20,,-61.0,-59.0,-69.0,-84.0,,-60.0,-66.0,-70.0,-72.0
29751,0.0,20,-51.0,-45.0,-44.0,-62.0,-72.0,,,-54.0,-64.0,-72.0
29752,0.0,20,-62.0,-46.0,-44.0,-64.0,-79.0,-73.0,,-53.0,,-70.0
29753,0.0,20,-51.0,-60.0,,-70.0,-76.0,-67.0,-63.0,-61.0,-69.0,-72.0
29754,0.0,20,,,-52.0,,,,,-63.0,,
29755,0.0,20,-52.0,-52.0,-56.0,-72.0,-79.0,-57.0,-54.0,-66.0,-70.0,-82.0
29756,0.0,20,-44.0,-48.0,-52.0,-63.0,-78.0,-67.0,-67.0,-74.0,-74.0,-72.0
29757,0.0,20,-56.0,-47.0,-45.0,-65.0,-70.0,-72.0,-63.0,-60.0,-63.0,-66.0
29758,0.0,20,,,,-67.0,-76.0,-62.0,,-60.0,-66.0,-74.0
29759,0.0,20,-54.0,-56.0,,-73.0,-79.0,-60.0,,-66.0,-80.0,-79.0
29760,0.0,20,-42.0,-47.0,-56.0,-79.0,,-71.0,-54.0,-71.0,-76.0,-80.0
29761,0.0,20,-50.0,,-54.0,-65.0,,-60.0,-53.0,-58.0,-73.0,-73.0
29762,0.0,20,-48.0,-46.0,-49.0,-69.0,-69.0,-66.0,-58.0,-66.0,-71.0,-72.0
29763,0.0,20,,-49.0,-47.0,-65.0,,-64.0,-58.0,-65.0,-70.0,-75.0
29764,0.0,20,-50.0,-50.0,-44.0,,,-68.0,-54.0,-60.0,-71.0,
29765,0.0,20,-46.0,-55.0,,-74.0,,-58.0,-61.0,-64.0,-75.0,-77.0
29766,0.0,20,-56.0,-50.0,-50.0,-65.0,,-62.0,-68.0,-60.0,-67.0,-80.0
29767,0.0,20,-44.0,-56.0,-52.0,,,-54.0,-58.0,-65.0,-72.0,
29768,0.0,20,-56.0,-47.0,-47.0,-65.0,-76.0,-66.0,-70.0,-67.0,-66.0,-73.0
29769,0.0,20,-47.0,-56.0,-52.0,-71.0,,-68.0,-58.0,-69.0,-68.0,-76.0
29770,0.0,20,,-47.0,-48.0,,,,,,-64.0,-72.0
29771,0.0,20,-52.0,-56.0,-49.0,-68.0,,-62.0,-52.0,-73.0,-67.0,-81.0
29772,0.0,20,-52.0,-47.0,,,-75.0,-70.0,-59.0,-56.0,-65.0,-72.0
29773,0.0,20,-48.0,,-56.0,-69.0,,-59.0,-63.0,-73.0,-73.0,-75.0
29774,0.0,20,-67.0,-40.0,-47.0,-61.0,,,-58.0,-53.0,-73.0,-79.0
29775,0.0,20,,-63.0,-51.0,-72.0,-71.0,-62.0,-59.0,-62.0,-68.0,-77.0
29776,0.0,20,-47.0,-51.0,-46.0,-60.0,-73.0,-72.0,-59.0,-59.0,-59.0,-66.0
29777,0.0,20,-58.0,-47.0,-45.0,-67.0,-74.0,-71.0,-62.0,-56.0,-64.0,-72.0
29778,0.0,20,,-46.0,-45.0,-65.0,-75.0,,-59.0,-58.0,-68.0,-69.0
29779,0.0,20,-52.0,-47.0,-55.0,-65.0,,-57.0,-61.0,-65.0,,-79.0
29780,0.0,20,,-41.0,-53.0,-65.0,,,,-60.0,-73.0,-74.0
29781,0.0,20,-56.0,-48.0,-51.0,,,-68.0,-50.0,-58.0,,-75.0
29782,0.0,20,-51.0,-43.0,-46.0,-68.0,-71.0,-65.0,-57.0,-55.0,-65.0,-68.0
29783,0.0,20,,-55.0,-43.0,-70.0,,,,-54.0,-67.0,-69.0
29784,0.0,20,-57.0,,,-64.0,,-66.0,-64.0,,-64.0,-76.0
29785,0.0,20,-64.0,-60.0,,-71.0,-70.0,-63.0,-57.0,-65.0,,-79.0
29786,0.0,20,,-55.0,,-67.0,-70.0,-62.0,,,,
29787,0.0,20,-63.0,-55.0,-50.0,-67.0,-81.0,-69.0,-65.0,-61.0,,-79.0
29788,0.0,20,-44.0,-46.0,-51.0,-60.0,-74.0,-55.0,,-65.0,,
29789,0.0,20,-49.0,-46.0,-55.0,-65.0,-81.0,-53.0,-51.0,-64.0,-74.0,
29790,0.0,20,-51.0,-49.0,-54.0,-61.0,,-65.0,-69.0,-60.0,,-73.0
29791,0.0,20,-50.0,,,-64.0,-75.0,-64.0,-62.0,,-70.0,
29792,0.0,20,,-56.0,,-66.0,,-62.0,,,-80.0,-78.0
29793,0.0,20,-49.0,-53.0,-51.0,-64.0,-75.0,-64.0,-54.0,-64.0,,-76.0
